index,plateifu,radio_morphology,conf,note,perc,top,my_decision,why,POSANG,first_data,first PA,err_prop,err_overall,vlass_data,vlass PA,err_prop,err_overall,nvss PA,err_prop,err_overall,jPA,hasjpa,extracted plateifu,nomial FOV diameter (arcsec),nomial FOV radius (arcsec),nomial FOV radius (Re),primary,mpl11,mangaid,objra,objdec,z_1,ra,dec,z_2,flux,lum,Mr01,NYU_mstar,is_agn,selection,ref,manga_data,GAU,stellar vel region by Re,pa1,err1,voffset1,measurement1,dstat1,pval1,papt5,errpt5,voffsetpt5,measurement5,dstatpt5,pvalpt5,papt3,errpt3,voffsetpt3,measurement3,dstatpt3,pvalpt3,kinemetry,environment measurements,r_200,objgp(arcsec),galgp,objgal,fixed aperture (# of galaxies within 200 kpc 1000 km/s),200 kpc 1500 km/s,300 kpc 1000 km/s,300kpc 1500 km/s,distances (kpc),0~6 nearest galaxy (mpc) by spherical method,0~5 nearest galaxy (mpc) by cylindrical method cut = 1000 km/s,1st nearest (mpc) by cylindrical method cut = 1000 km/s,,,,5th nearest (mpc) by cylindrical method cut = 1000 km/s,redshift (+-1000km/s),,,,,5th,epspt3(masked),lambdapt3(profile)(masked),lambdapt3(default)(masked),epspt5(masked),lambdapt5(profile)(masked),lambdapt5(default)(masked),eps1(masked),lambda1(profile)(masked),lambda1(default)(masked),epspt3(unmasked),lambdapt3(profile)(unmasked),lambdapt3(default)(unmasked),epspt5(unmasked),lambdapt5(profile)(unmasked),lambdapt5(default)(unmasked),eps1(unmasked),lambda1(profile)(unmasked),lambda1(default)(unmasked),drpall-v3_1_1,NSA_SERSIC_MASS,NSA_ELPETRO_MASS,dapall-v3_1_1,LDIST_Z,NSA_Z,NSA_ZDIST,LDIST_NSA_Z,ADIST_NSA_Z,NSA_ELPETRO_BA,NSA_ELPETRO_PHI,NSA_ELPETRO_TH50_R,NSA_SERSIC_BA,NSA_SERSIC_PHI,NSA_SERSIC_TH50,NSA_SERSIC_N,STELLAR_Z,STELLAR_VEL_LO,STELLAR_VEL_HI,STELLAR_VEL_LO_CLIP,STELLAR_VEL_HI_CLIP,STELLAR_SIGMA_1RE,STELLAR_RCHI2_1RE,HA_Z,HA_GVEL_LO,HA_GVEL_HI,HA_GVEL_LO_CLIP,HA_GVEL_HI_CLIP,HA_GSIGMA_1RE,HA_GSIGMA_HI,HA_GSIGMA_HI_CLIP,EMLINE_RCHI2_1RE,EMLINE_SFLUX_CEN,EMLINE_SFLUX_1RE,EMLINE_SFLUX_TOT,EMLINE_SSB_1RE,EMLINE_SSB_PEAK,EMLINE_SEW_1RE,EMLINE_SEW_PEAK,EMLINE_GFLUX_CEN,EMLINE_GFLUX_1RE,EMLINE_GFLUX_TOT,EMLINE_GSB_1RE,EMLINE_GSB_PEAK,EMLINE_GEW_1RE,EMLINE_GEW_PEAK,SPECINDEX_LO,SPECINDEX_HI,SPECINDEX_LO_CLIP,SPECINDEX_HI_CLIP,SPECINDEX_1RE,SFR_1RE,SFR_TOT,Yang's(match within 1 arcsec),gp_id_1,gp_ra,gp_dec,z_1_2,gp_L,gp_sM,Mh_L,Mh_M,mean_sep_L,Mean_sep_M,f_edge,ID1,ID2,gal_id_1,NYU_VAGC_id_1,gp_id_2,BCG,MMG,gal_id_2,NYU_VAGC_ID_2,gal_ra,gal_dec,z_2_2,r_mag,r_mag_lim,completeness,M_r-5_petro,color_petro,M_r-5_model,color_model,z_type,GroupID,GroupSize,Separation,VAGC(match within 1 arcsec),RA_1,DEC_1,M,ABSM,Z_1_2,ABSMAG,ABSMAG_IVAR,MASS,Separation,first_14dec17(match within 1 arcsec),RA,DEC,SIDEPROB,FPEAK,FINT,RMS,MAJOR,MINOR,POSANG,FITTED_MAJOR,FITTED_MINOR,FITTED_POSANG,FLDNAME,NSDSS,SDSS_SEP,SDSS_MAG,SDSS_CLASS,NTMASS,TMASS_SEP,TMASS_MAG,YEAR,MJD,MJDRMS,MJDSTART,MJDSTOP,Yenmei,PA_original_STAR_1RE,PA_original_STAR_15RE,PA_original_STAR_ERR_1RE,PA_original_STAR_ERR_15RE,PA_original_HA_1RE,PA_original_HA_ERR_1RE,PA_original_HA_15RE,PA_original_HA_ERR_15RE,PA_original_O3_1RE,PA_original_O3_ERR_1RE,PA_original_O3_15RE,PA_original_O3_ERR_15RE,STAR,PA_STAR_1RE,PA_STAR_ERR_1RE,PA_STAR_VELOFF_1RE,PA_STAR_PXL_1RE,PA_STAR_DSTAT_1RE,PA_STAR_PVAL_1RE,PA_STAR_0.5RE,PA_STAR_ERR_0.5RE,PA_STAR_VELOFF_0.5RE,PA_STAR_PXL_0.5RE,PA_STAR_DSTAT_0.5RE,PA_STAR_PVAL_0.5RE,PA_STAR_0.3RE,PA_STAR_ERR_0.3RE,PA_STAR_VELOFF_0.3RE,PA_STAR_PXL_0.3RE,PA_STAR_DSTAT_0.3RE,PA_STAR_PVAL_0.3RE,HA,PA_HA_1RE,PA_HA_ERR_1RE,PA_HA_VELOFF_1RE,PA_HA_PXL_1RE,PA_HA_0.5RE,PA_HA_ERR_0.5RE,PA_HA_VELOFF_0.5RE,PA_HA_PXL_0.5RE,PA_HA_0.3RE,PA_HA_ERR_0.3RE,PA_HA_VELOFF_0.3RE,PA_HA_PXL_0.3RE,O3,PA_O3_1RE,PA_O3_ERR_1RE,PA_O3_VELOFF_1RE,PA_O3_PXL_1RE,PA_O3_DSTAT_1RE,PA_O3_PVAL_1RE,PA_O3_0.5RE,PA_O3_ERR_0.5RE,PA_O3_VELOFF_0.5RE,PA_O3_PXL_0.5RE,PA_O3_DSTAT_0.5RE,PA_O3_PVAL_0.5RE,PA_O3_0.3RE,PA_O3_ERR_0.3RE,PA_O3_VELOFF_0.3RE,PA_O3_PXL_0.3RE,PA_O3_DSTAT_0.3RE,PA_O3_PVAL_0.3RE,Yenmei,ym_epsilon,ym_lambda1,ym_lambda2,Jorge,PA_app,err_PA_app,PA_rec,err_PA_rec
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kpc=(mass/((4*np.pi/3)*200*rho_c))**(1/3)*3.24077929*10**(-22),,,sim,sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10214-3703,1,0,unsure,94,0,FIRST,,6.5,1,8.51,12.27,2.782740573,1,179.36,26.07,11.33852119,9.77,13.82,0.779375932,8.51,1,37,17,8.5,1.717936529,1,10214-3703,1-153696,122.921386,36.11577544,0.0862614,122.9213394,36.11577223,0.086278,43.7,23.901,-21.836996,10.98405669,1,1,L10,MASTARHC2,0,10214-3703,12.4137931,12.4137931,-4.613247846,278,0.726618705,8.69E-36,12.4137931,18.62068966,5.236220891,68,0.970588235,4.78E-18,12.4137931,74.48275862,6.529261225,26,0.923076923,5.00E-06,1,10214-3703,814.8207838,58.28119765,58.36992619,0.136012968,0,0,0,4,"171.46416577395627, 207.0418582164651, 0.22241095178355796, 192.63189761928734",0,0.000222411,0.171464166,103.146451,103.2676827,103.3822065,103.7714093,25407.94812,26447.38025,25175.57488,25863.70425,25914.54162,25860.51686,0.088,0.048999999,0.057,0.039,0.086000003,0.086000003,0.105,0.086999997,0.086999997,0.091,0.064000003,0.075000003,0.078,0.086000003,0.086000003,0.106,0.086999997,0.086999997,10214-3703,1.49E+11,1.02E+11,10214-3703,275.36905,0.0862614,0.086345,275.36905,233.37076,0.894776,157.962,4.9478,0.866481,152.473,8.22837,5.88227,0.08633316,-76.34704,86.91493,-66.79182,79.9538,278.7622,0.939139,0.0890935,-224.8452,695.9061,-222.03394,223.90166,370.13736,691.1349,363.66556,1.2061346,"(3.243891, -999.0, -0.6820015, -3.401751, 2.386426, -1.111822, -0.70747036, -999.0, -7.298835, -999.0, 1.8030474, -8.477603, 1.0823034, -1.3252525, 13.517209, -3.9999197, 6.169775, -2.1712506, -999.0, -7.078297, 1.0347948, 2.018649, 7.549432, 10.224691, 3.7214744, 3.3420196, -0.09189236, 4.3715405, 0.89243025, 1.407122, -1.8954778, 0.18217164, -0.5661849, -999.0, -999.0)","(21.967945, -999.0, 1.8004884, -3.73224, -6.397311, -13.665913, 5.7244782, -999.0, -7.5402617, -999.0, -15.327184, -19.576202, 23.453209, 0.91228366, 42.837082, -3.5026655, 51.856884, 14.37312, -999.0, -5.7108173, -3.253999, 13.014022, 19.910055, 27.09926, 22.607887, -6.0082226, -7.505107, 6.1531267, 12.0611315, 6.490099, -117.42784, 31.372658, 25.436419, -999.0, -999.0)","(38.604786, -999.0, 8.072117, 9.132171, 0.99502397, -15.430503, 8.521743, -999.0, 1.0557358, -999.0, -19.584373, 0.92152894, 29.390116, 3.086404, 61.875725, -1.9268703, 66.03799, 26.322493, -999.0, -11.769049, -3.29082, 12.68124, 29.594221, 38.56328, 25.02973, -29.323957, -17.360382, -6.0412545, 28.42149, 25.184074, -218.8432, 56.20706, 89.55908, -999.0, -999.0)","(0.081062526, -999.0, 0.0066438685, -0.013772103, -0.023606315, -0.050427724, 0.021123536, -999.0, -0.027823845, -999.0, -0.056557875, -0.07223691, 0.08654321, 0.0033663604, 0.15807042, -0.0129249655, 0.19135381, 0.053037345, -999.0, -0.021073127, -0.012007376, 0.04802222, 0.07346884, 0.09999727, 0.083423935, -0.022170562, -0.027694121, 0.022705264, 0.04450602, 0.023948705, -0.43331307, 0.115766264, 0.09386133, -999.0, -999.0)","(0.64779913, -999.0, 0.21612631, 0.30589598, 0.4128766, 0.29605094, 0.25686815, -999.0, 0.2911865, -999.0, 0.2810611, 0.35293883, 0.3594897, 0.3065309, 1.0595523, 0.27081603, 0.8020278, 0.46999824, -999.0, 0.48969752, 0.86641157, 0.4591016, 1.0641079, 0.8029013, 0.5470844, 0.77998173, 0.36599788, 0.83833575, 0.51234186, 0.6885825, 2.3191748, 0.59716356, 1.5230911, -999.0, -999.0)","(0.70508087, -999.0, 0.11356551, -0.018921763, -0.34404764, -0.37039006, 0.15829086, -999.0, 0.018028261, -999.0, -0.35113776, -0.122563235, 0.33238804, -0.0014999118, 0.30331966, 0.0064748423, 0.49444878, 0.19168751, -999.0, 0.051900323, -0.046738785, 0.09930215, 0.13156222, 0.19426122, 0.17633572, -0.105559446, -0.020769179, 0.029683916, 0.12654512, 0.10286465, -1.5139426, 0.3827054, 0.22001317, -999.0, -999.0)","(61.073593, -999.0, 10.421344, 12.54842, 7.353453, 9.75589, 5.856104, -999.0, 9.004775, -999.0, 7.8610463, 5.4332814, 4.143603, 3.3630035, 3.1377778, 2.5424175, 2.8953395, 3.8814888, -999.0, 3.417637, 14.591465, 2.0579364, 2.3133998, 1.6149738, 2.0982623, 1.495031, 1.9843255, 2.1166484, 7.5428596, 7.919521, 9.565728, 8.160529, 22.583622, -999.0, -999.0)","(6.412635, 0.7689082, 6.184397, 1.8270246, 6.2881923, 0.23506838, 0.0, 0.0, 0.0, 0.0, 6.4739027, 0.0, 0.027599258, 0.0, -999.0, 4.564126, 13.04036, 0.0, 5.0375586, 0.0, 6.268671, 2.005975, 0.38309962, 12.766954, 1.1267636, 3.8835552, 1.8505254, 1.452079, 11.77292, 0.7941891, 9.304689, 8.56581, 3.3478103, -999.0, -999.0)","(30.90321, 11.145501, 24.209879, 26.753416, 20.605133, 5.236677, 5.3520036, 2.9175694, 2.2814345, 1.605601, 14.853425, 6.12245, 5.5596786, 5.0985365, 19.24329, 22.214085, 63.468796, 6.2606688, 13.404359, 5.659586, 27.636803, 8.84378, 3.7518466, 26.5104, 11.034841, 12.754847, 15.242964, 8.014796, 40.382874, 22.325075, 78.32835, 25.804604, 124.49599, -999.0, -999.0)","(63.425674, 27.081703, 54.609703, 63.552696, 51.57231, 15.873457, 13.710714, 11.053858, 7.5582466, 4.4943757, 29.23599, 24.759073, 11.584468, 15.032191, 50.003716, 31.230927, 89.23122, 14.583662, 23.001534, 17.120184, 42.91503, 13.721267, 6.47753, 39.62034, 19.051537, 20.167992, 36.18527, 11.587596, 91.36862, 82.50834, 264.0293, 42.155502, 324.2181, -999.0, -999.0)","(0.13857941, 0.049979825, 0.099629134, 0.111938976, 0.0936597, 0.023588635, 0.022871811, 0.012207404, 0.009545751, 0.0068615424, 0.061889272, 0.027578603, 0.02375931, 0.0216959, 0.14917278, 0.08850233, 0.25286373, 0.024360579, 0.052157037, 0.024606895, 0.13547452, 0.04335186, 0.01531366, 0.105619125, 0.045040164, 0.051639054, 0.06272825, 0.032713454, 0.17331706, 0.14784817, 0.3291107, 0.10532491, 0.52977014, -999.0, -999.0)","(1.0979209, 0.66339505, 0.6501765, 0.7528826, 0.62203157, 0.42741242, 0.27523094, 0.21091048, 0.19117701, 0.3811607, 0.9323364, 0.34917915, 0.14879937, 0.22234705, 0.8911094, 0.5521388, 1.5775394, 0.71594346, 0.66037667, 0.3122886, 1.2915175, 0.41328558, 0.16361433, 1.0730333, 0.48121864, 0.6743113, 0.5901561, 0.52347887, 1.6439501, 1.7721221, 1.8696886, 1.5852922, 2.02602, -999.0, -999.0)","(1.0163244, 0.44516897, 0.7847081, 0.73120874, 0.5182242, 0.19484791, 0.1885369, 0.104412735, 0.06452195, 0.04871061, 0.22394085, 0.14743528, 0.09808845, 0.07921383, 0.45965743, 0.190113, 0.56930065, 0.08359285, 0.11546202, 0.099996306, 0.27035534, 0.08487969, 0.032705504, 0.16413793, 0.096102975, 0.08554213, 0.17074709, 0.07209604, 0.39941052, 0.52302897, 1.0758291, 0.18724214, 1.7889776, -999.0, -999.0)","(13.120012, 10.871392, 14.156756, 12.263659, 11.743903, 11.132674, 6.589198, 5.835799, 4.094927, 9.289481, 13.845537, 6.272292, 1.6341599, 2.138182, 4.86815, 1.0101461, 2.9060194, 2.445767, 2.617293, 2.4230795, 6.108942, 2.7724164, 0.65572625, 2.5086787, 1.9337507, 2.8438213, 2.214976, 1.3767852, 8.169216, 24.907621, 20.661417, 5.728843, 26.295725, -999.0, -999.0)","(-0.043396227, -0.00460262, -2.0309176, 2.3998501, -0.8424425, -2.4623454, 0.74481803, -1.0860889, -0.30759674, 1.7364753, 0.037975453, 0.15731499, 0.22810225, -0.395898, -0.9528561, -3.006982, -2.3524716, -4.5582294, 1.3587343, -0.03219608, 9.90348E-4, -6.4052258, -7.2625504, -5.933835, -2.9082665, 7.626317, -2.4344907, -16.192028, -0.6860278, -50.00577, -55.370922, -17.442772, 3.9921257, -16.97425, -5.561563, -999.0, -12.405332, -0.060699843, -0.05637044, -0.07882367, -0.04481565, -5.5475707, 0.0073364507, 1.8431375, 1.6760924, 0.9314229)","(0.17853202, 0.26848754, 4.1940722, 8.95902, 10.323736, 4.8898587, 7.67097, 8.588473, 3.9335358, 12.299479, 0.14222693, 0.29696405, 6.3457856, 5.9845195, 7.923093, 6.85627, 2.7015944, 4.2261686, 5.6276217, 0.09079702, 0.11727398, 2.693117, -0.36514854, 4.934196, 1.8966417, 28.940228, 7.761719, 17.377424, 14.142638, 48.94283, 35.809998, 11.8626795, 10.469798, 5.841258, 7.92658, -999.0, 5.030805, 0.06329698, 0.13093539, 0.054522544, 0.06359184, 4.915315, 0.11544874, 2.2533197, 2.0929966, 1.1647751)","(-0.0407456, -0.003220845, -1.7849569, 2.4738376, -0.058848836, -1.7042265, 1.1053045, -0.040855642, -0.007539034, 2.6325054, 0.050018735, 0.18056506, 1.676507, -0.3178431, -0.2759441, -1.277801, -1.1268206, -2.5591671, 1.6591811, -0.018864106, 0.039576896, -5.8734655, -7.1441984, -3.7033963, -2.8670084, 8.8533945, -1.4187034, -8.429439, -0.30980524, -13.015675, -29.486568, -11.802895, 4.281513, -7.449602, -4.379536, -999.0, -7.7012486, -0.052275013, -0.05568295, -0.069711074, -0.017067226, -4.976819, 0.036373988, 1.8470516, 1.735649, 0.9446327)","(0.17193903, 0.2672903, 4.172764, 8.701146, 10.298494, 4.6842556, 6.854794, 8.606592, 3.891548, 10.540931, 0.14206961, 0.29709247, 6.0158854, 5.8495317, 7.15495, 6.4792004, 2.2722685, 4.121724, 5.5371594, 0.07543783, 0.11616051, 1.720006, -0.4112494, 3.9574668, 1.4846188, 28.612879, 4.610095, 10.900763, 14.138333, 12.777127, 21.974009, 10.537268, 9.641148, 5.385029, 3.811385, -999.0, 5.0247383, 0.06387286, 0.11613556, 0.054027624, 0.06353045, 4.9186077, 0.115772575, 2.253321, 2.0903013, 1.1528004)","(0.071777634, 0.123100616, 1.1146249, 5.261885, 4.9670486, 1.1340227, 3.4988248, 6.0681424, 2.0755556, 5.0648336, 0.11261565, 0.26427162, 3.9968963, 2.4121063, 2.2054985, 1.3354101, 0.51422846, 0.73076874, 3.8597322, 0.032596808, 0.08417176, -1.8543633, -5.5280805, 0.37566423, -1.4070349, 18.873789, 1.2016869, 3.2950323, 3.472711, 0.14798899, 0.09751315, -0.25243497, 6.3111534, 0.10475115, 0.5348082, -999.0, 1.1398976, 0.018223202, 0.0121477265, -0.007889232, 0.03164951, 0.52085054, 0.08909426, 2.1185312, 1.9688182, 1.0498453)",0.012916879,0.01930454,10214-3703,5088,122.9356882,36.10443598,0.0858141,11.0166,11.5053,13.6159,13.6718,22.387,23.6393,0.945,1,1,179692,825034,5088,1,1,179692,825034,122.9213394,36.11577223,0.0862614,15.2327385,17.7200012,0.8661972,-21.9674702,0.9607921,-21.9578171,0.9788241,1,5088,6,0.136225627,10214-3703,122.9213394,36.11577223,15.2327385,"(-19.133461, -20.869917, -21.83648, -22.254871, -22.545183, -22.980843, -23.027378, -23.043818)",0.0862614,"(-19.03951, -20.942232, -21.926826, -22.326025, -22.67447, -22.980875, -23.027395, -23.043852)","(292.20987, 2417.5, 2452.505, 2453.8333, 1079.8372, 195.12195, 164.36557, 164.36554)",1.03E+11,0.136224981,10214-3703,122.9213709,36.11587175,0.014053002,6.92,13.435383,0.14595628,8.76,1.02,6.5,10.29,5.49,6.5,08120+36065E,1,0.2719874,14.839773,g,1,0.3163464,13.201,1994.5281,2449546.259,9.460163615,2449544.312,2449602.166,10214-3703,12.41379356,0,12.41379356,0,0,0,0,0,99.31034851,3.10344839,0,0,10214-3703,12.41379356,12.41379356,-4.467629739,278,0.726618705,8.69E-36,12.41379356,18.62068748,5.274996878,68,0.970588235,4.78E-18,12.41379356,74.48274994,6.672355065,26,0.923076923,5.00E-06,10214-3703,105.5172424,3.103448391,nan,24,105.5172424,3.103448391,nan,22,31.03448486,3.103448391,34.35635883,15,10214-3703,99.31034851,3.103448391,-593.9048949,91,0.265294772,0.100371965,173.7931061,3.103448391,-157.4610883,39,0.25862069,0.595777628,24.82758713,3.103448391,-77.39092976,15,0.444444444,0.408391608,10214-3703,0.105224013,0.088495448,0.088960037,10214-3703,7.126639583,38.28108556,169.7189451,35.98813543
