plateifu,mangaid,stellarmass_1re,o3_lum_1re,dn4000_specindex_1re,hd_specindex_1re,sfr_1re,stellarmass_0.5re,o3_lum_0.5re,dn4000_specindex_0.5re,hd_specindex_0.5re,sfr_0.5re,stellarmass_0.3re,o3_lum_0.3re,dn4000_specindex_0.3re,hd_specindex_0.3re,sfr_0.3re
8603-12701,1-91928,10.02006041,41.55851994,1.230808139,5.289797783,5.282446209,9.566570723,41.33861659,1.243259668,5.292703629,2.18448892,9.077511225,40.9571339,1.243259668,5.290426254,0.828602012
8603-12704,1-91925,10.40719004,38.93319219,1.96844399,-2.087392092,0.002222412,9.840012381,38.58062379,1.976054549,-2.222980022,0.000280847,9.523340538,38.29026366,1.97109282,-2.218795776,0.000119507
8603-6101,1-195951,11.25068274,40.28246857,1.754537344,1.739003181,0.600960641,11.08392684,40.137578,1.767733455,1.359311104,0.345934152,10.87139516,39.98343663,1.719209313,1.797937751,0.241478079
8603-6104,1-591746,11.06834962,40.0399441,2.00578475,-1.838900566,0.054628955,10.86679122,39.86088493,2.022711992,-2.089564323,0.036324463,10.69589856,39.69109928,2.026402235,-2.194982767,0.026365964
8603-1902,1-319795,11.56473705,39.24395248,1.881576896,-0.887250304,0.003896858,11.17315464,38.67950221,1.937380552,-1.647644043,0.001784627,10.92703173,38.29057489,1.973692298,-2.042476177,0.001028527
8601-12705,1-625736,9.928873056,41.06934235,1.166614532,6.722365379,0.993156326,9.574763261,40.55884562,1.190013289,6.111051559,0.327408407,9.230778386,40.0576682,1.210044265,5.966411114,0.112840429
8601-3704,1-576448,9.176618347,39.58827743,1.345736742,4.546153545,0.191204962,8.735160353,39.27752198,1.308407545,4.640400887,0.091450438,8.436718791,39.00608289,1.309097052,4.706058979,0.047696309
8601-6103,1-196017,9.795567476,40.19369923,1.284708142,6.338661194,0.370996068,9.407484024,39.55727371,1.303055644,6.028260231,0.117946538,9.072263797,39.13991016,1.304815531,5.984726906,0.056174049
8601-3701,1-319587,10.8415825,40.19506139,1.687893629,1.127315164,0.156243279,10.68769369,40.03430556,1.802757502,0.139684319,0.092889244,10.49645858,39.83865988,1.858003259,-0.467969388,0.054633166
8601-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-3703,1-195979,9.858688023,40.1648288,1.290037513,4.773165703,0.462685877,9.36435907,39.74987326,1.240923524,5.143307686,0.174578542,9.020481744,39.45113537,1.234171152,5.183448315,0.087019438
8601-6104,1-196390,9.746772874,38.07138937,1.816412926,-0.642766953,0.000294226,9.404701311,37.50078775,1.814374924,-1.046220779,9.82E-05,9.104567822,37.1690827,1.81276679,-1.131301522,3.53E-05
8601-12704,1-195960,9.689462952,40.53294934,1.346063137,5.641242504,0.622678185,9.335521153,40.01222589,1.382824421,4.40584898,0.244972686,9.047700732,39.60762036,1.408193231,3.962341309,0.105746704
8601-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-9102,1-591782,11.29998156,40.22448109,1.975554109,-1.131906748,0.122689248,11.08056443,40.07427979,1.989811063,-1.656774521,0.08487701,10.87167307,39.91496595,2.037213326,-2.024203539,0.057714249
8601-6102,1-319949,10.89929646,39.0101654,1.965468168,-1.494282246,0.005842742,10.5335749,38.68443932,1.998176336,-1.652660608,0.002593,10.15279405,38.29593563,2.010422945,-1.652660608,0.001087172
8601-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8601-12701,1-625977,10.61948694,41.07042679,1.257627845,6.14950943,4.481100323,10.412716,40.63214015,1.252883315,5.635043621,2.245261708,10.16530692,40.29687074,1.265095234,5.461817265,1.237390436
8601-6101,1-195973,9.850166065,39.65837182,1.329314709,5.685717106,0.144044343,9.565341552,38.95244088,1.377647042,4.564275742,0.051738966,9.272300344,38.5327711,1.397737145,4.219425678,0.026351341
8601-1901,1-133936,8.997952011,38.42553546,1.574092984,1.982716203,0.01084622,8.516615536,37.91625319,1.583029747,1.984670997,0.003189112,8.263540698,37.65910412,1.60580194,1.946174145,0.001768941
8601-12702,1-133958,9.046106073,40.16991065,1.224552512,5.616799355,0.209186348,8.618478983,39.79679287,1.19536829,5.353298187,0.089932338,8.219019183,39.43222387,1.186706901,5.276660442,0.03870817
8601-12703,1-133950,9.198439343,40.24177427,1.23941958,6.438930511,0.197592148,8.868368343,40.07755669,1.18127799,6.442626953,0.122660408,8.543559675,39.86860785,1.164976001,6.187493801,0.072183905
8612-3701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-3703,1-133972,9.134942212,39.73123589,1.398875356,4.003853321,0.296436464,8.740725774,39.26854831,1.399365544,4.595816135,0.103881067,8.307396049,38.79210894,1.397569656,4.791455269,0.034929207
8612-3702,1-594098,11.12824224,40.64276543,2.051667213,-2.308814526,0.324929039,10.98718109,40.5349878,2.04732585,-2.350513458,0.277607166,10.81564225,40.38795185,2.05576992,-2.379683256,0.213301849
8612-1901,1-133979,9.774352372,39.29039724,1.495660543,3.323588133,0.14629033,9.355025242,38.8002963,1.52881813,2.362904072,0.045679276,8.959747075,38.37998491,1.53877151,1.885946751,0.016868188
8612-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-6103,1-134195,10.99755815,40.31496529,1.692167282,0.821095407,0.257588104,10.84825474,40.11845868,1.922559619,-1.873347998,0.088271717,10.69328593,39.93362517,1.966757536,-2.144210577,0.061724616
8612-6101,1-209684,9.781781414,39.75957141,1.404439688,4.221205711,0.299313017,9.402862169,39.19124285,1.432067871,4.069292068,0.105571229,9.022671833,38.76312321,1.465027452,4.069292068,0.044335466
8612-9101,1-133956,9.387838773,40.39300485,1.32835269,5.225900173,0.526666238,8.993851359,39.98798331,1.322684884,5.58616972,0.231794965,8.576057846,39.60460717,1.31571722,6.192929268,0.10143273
8612-6102,1-133983,9.262448203,38.9692885,1.723818898,0.693342268,0.00292156,8.923427536,38.5722995,1.734096646,0.140517816,0.001180687,8.61173515,38.26280765,1.741313815,-0.186020479,0.000659065
8612-12703,1-133944,9.170678625,37.56137685,1.687660694,0.772602916,0.000216805,8.823441047,37.0896175,1.685832739,0.30245918,6.12E-05,8.472721147,36.6006871,1.685483813,0.499515533,1.54E-05
8612-12701,1-92670,9.896087194,39.72150458,1.471401811,3.565277338,0.269789755,9.509719855,39.27723973,1.485394955,3.1244874,0.100126089,9.125559047,38.85626639,1.50368917,3.030702353,0.036893601
8612-9102,1-134010,9.618020416,39.09708553,1.324045777,4.228804588,0.079646647,9.120345051,38.55511968,1.325655103,3.86802721,0.022879469,8.74404103,38.18117107,1.327514291,3.702471256,0.009625978
8612-12704,1-209687,9.371547789,40.5667721,1.200398564,6.328048229,0.564643401,8.850209304,40.0697175,1.199760437,6.321480274,0.180010254,8.528070071,39.77716385,1.200195789,6.328048229,0.09229945
8612-12705,1-133926,10.39942397,40.0871495,1.658009529,1.864737272,0.237780727,10.15231953,39.93244699,1.692395926,1.683011293,0.147174112,9.936190011,39.80092003,1.715929866,1.417798519,0.109196758
8612-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8612-12702,1-233142,9.823207585,40.0936302,1.418865442,4.821033478,0.620254262,9.382095323,39.52710333,1.487406373,4.391670704,0.191326177,9.028181401,39.10319867,1.516044378,4.249199867,0.075551603
8612-6104,1-176205,10.17389015,39.28112617,1.881620288,-0.942955613,0.014187321,9.775100384,38.86620231,1.917382717,-1.200087309,0.004633362,9.403104178,38.49732977,1.926535249,-1.309827209,0.001858291
8588-6102,1-233233,9.97688822,38.35470077,1.877690077,-1.439086914,0.000982317,9.480508922,38.01782685,1.882556081,-1.542913079,0.000141267,9.174705148,37.77132309,1.879190564,-1.761174202,5.95E-05
8588-12702,1-233225,10.93625346,39.47040614,1.95799017,-1.046022892,0.005649826,10.71656399,39.26910749,1.9413656,-1.823647022,0.002487257,10.49962633,39.12563651,1.963583469,-1.907487988,0.001180676
8588-9101,1-233247,9.752863221,39.47350922,1.289091706,5.192812443,0.124697313,9.286876049,38.85560502,1.322865367,4.836274147,0.036087873,8.882526829,38.43932296,1.331012607,4.713281155,0.01390681
8588-6103,1-176264,10.43909911,39.7345956,1.334718823,4.94838047,0.691579542,10.1307949,39.38028426,1.300512195,5.122548103,0.352034349,9.718019,38.98189229,1.294572711,5.321863174,0.143439685
8588-3701,1-151205,9.370279141,41.06444667,1.376562595,4.501428604,2.52759464,9.009987365,40.57948749,1.401840329,3.972066641,0.993042985,8.657274008,40.14155133,1.425311089,3.329922199,0.402017748
8588-6101,1-233216,11.20461127,38.83656102,1.987801433,-1.846054912,0.002651695,10.86770388,38.58236077,1.994762778,-2.113269091,0.001074633,10.54710692,38.21152482,1.987107038,-2.062994957,0.000368965
8588-6104,1-176256,9.905353745,39.23846931,1.418208241,3.784063816,0.080232745,9.361534143,38.69786694,1.418803096,3.813397884,0.023595543,8.781435966,38.03143087,1.418803096,3.975631237,0.005180363
8588-3702,1-176206,10.07910801,39.1395584,1.489865661,2.743810892,0.096029137,9.697516337,38.67171728,1.613255024,1.727537394,0.021015983,9.300946862,38.26883282,1.631778359,1.464649796,0.007495417
8588-12704,1-233231,10.23236193,39.17767,1.427234769,3.873198748,0.08129407,9.851821773,38.56165564,1.489325047,2.451019526,0.016425572,9.567243095,38.16205851,1.533030748,2.033522606,0.005328771
8588-1902,1-151202,10.93321899,nan,1.804923773,-0.868801534,nan,10.67098048,39.20024106,1.845175505,-1.219723463,0.014200113,10.46703428,38.95580184,1.870430708,-1.316591382,0.008789996
8588-9102,1-576022,10.0430227,39.26260398,1.49497056,3.484807014,0.139940925,9.657274997,38.82331206,1.561716199,2.883137465,0.056501022,9.321194597,38.47177644,1.562402129,2.818347931,0.025636105
8588-3703,1-176174,10.55523932,40.17237101,1.848625064,-0.545804918,0.19491333,10.31097964,39.95972494,1.901298881,-1.101484418,0.11509412,10.01601848,39.72834023,1.92826426,-1.132624745,0.064353179
8588-12701,1-176237,9.504900639,39.36394557,1.446391821,3.389655352,0.138242101,9.003381477,38.76098404,1.488574386,3.400808334,0.036815747,8.65899331,38.38374516,1.488574386,3.455839396,0.015652833
8588-3704,1-233250,9.770699765,38.90255584,1.616567373,0.769858301,0.016467017,9.386104631,38.54689118,1.593394756,1.27573216,0.009633691,8.987467454,38.18605357,1.579626083,1.679665923,0.005031695
8588-1901,1-269886,10.82362246,39.24649242,1.893616676,-1.084563851,0.009911011,10.50114826,38.94965582,1.947767258,-1.365177035,0.004162482,10.17091698,38.65399594,1.95409441,-1.448580503,0.002008667
8588-12703,1-543758,11.42739755,39.37332896,1.988506436,-1.435502291,0.008787184,11.25046593,39.24610694,2.042156458,-2.577488661,0.006789272,11.05343651,39.06339209,2.060693264,-2.96498847,0.004649974
8588-12705,1-543416,10.76946811,40.52960196,1.179741859,5.94781208,1.079950254,10.32135225,40.26718937,1.113476992,5.325938702,0.55956326,10.05350238,40.04990933,1.098852992,5.178194523,0.346383364
8602-6104,1-543765,11.36868147,38.96674533,1.78837049,-0.937380433,0.011588078,11.15639461,38.78920424,1.911274672,-1.561388493,0.004841814,10.90265227,38.57916104,1.96477437,-1.850022435,0.002450781
8602-9101,1-269885,11.54378224,38.8191613,1.954156637,-1.449596763,0.001342998,11.31422744,38.62247244,1.957035542,-1.687595129,0.000773189,11.1306123,38.50912433,1.978760481,-1.931291342,0.000438051
8602-12705,1-324267,11.43921998,39.09398865,1.87919569,-1.483930588,0.00397194,11.21806887,38.90574431,1.97920537,-2.000288486,0.002715365,10.95855645,38.63913447,2.013184547,-2.077521324,0.001632759
8602-3704,1-543413,11.1832922,39.13809827,1.979313493,-1.01850915,0.003065204,10.93991447,39.05157043,2.013590097,-1.64277482,0.001603335,10.69355515,38.83687676,2.039973259,-2.007707834,0.000868577
8602-3703,1-269887,10.86138275,39.06746316,2.032740116,-3.208639145,0.004244024,10.53286461,38.83057203,2.049700975,-3.312745333,0.001755774,10.12563062,38.46694651,2.054064989,-3.451905966,0.000730491
8602-1901,1-324389,10.60811036,39.06221474,1.551500797,2.007856369,0.051092341,10.25394468,38.71454497,1.639153361,1.326260328,0.019702227,9.804834028,38.29453818,1.677881837,1.112730145,0.006803738
8602-3701,1-550868,11.38137502,39.21220438,1.693654299,0.560925364,0.03851161,11.17509548,39.01081334,1.809588909,-0.470236748,0.01733279,10.93314556,38.80756952,1.919134736,-1.26781559,0.007501354
8602-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8602-12701,1-543446,9.426590172,39.46784592,1.235827208,5.880169868,0.078393942,8.929846709,39.02410457,1.225294471,5.74678278,0.028493313,8.062795639,38.12223238,1.225294471,5.74678278,0.003617215
8602-9102,1-543567,11.09664492,38.85978213,1.905187607,-1.57414484,0.0017231,10.79997821,38.54228039,1.935434818,-2.071833611,0.000752945,10.38567539,38.20176223,1.950873017,-2.157444239,0.000336895
8602-3702,1-270221,10.93206157,39.11908439,2.034237862,-1.442663908,0.001544644,10.5226323,38.72784538,2.050145149,-1.576663613,0.000598359,10.08342813,38.26007488,2.060073853,-1.572584391,0.000127458
8602-12704,1-564585,11.28726118,39.98744704,1.945778131,-1.635743618,0.072046502,11.03851292,39.71249343,2.011776447,-2.096868038,0.033731117,10.76269618,39.45126674,2.026426792,-2.095705509,0.017035562
8602-12703,1-324358,11.19246266,39.58643451,2.010122776,-1.745348334,0.010653891,10.99256905,39.47305118,2.021543264,-2.584361553,0.008900004,10.7639208,39.2194591,2.050807953,-2.861503124,0.007715571
8602-6103,1-324250,10.66950334,39.14242909,1.358435512,4.790616035,0.115899645,10.39455695,38.6872858,1.441377759,3.055621386,0.043590066,10.04494337,38.3452266,1.493221879,2.147274017,0.016421306
8602-12702,1-632632,10.84846272,39.6932344,1.46491313,4.12551403,0.35632483,10.65096054,39.39369029,1.515216112,3.639035225,0.194904634,10.4339581,39.10797118,1.550971627,3.568306208,0.096934375
8602-6102,1-208898,10.28475321,39.99832767,1.258707881,5.577606678,0.611580714,9.953531588,39.28376593,1.282578945,4.586634159,0.205009426,9.6816824,38.91270871,1.307753444,3.662437201,0.093949826
8602-1902,1-208985,10.70225352,39.64409444,1.511404753,2.311160803,0.129819437,10.47433395,39.23963617,1.753995895,-0.048855208,0.018697811,10.2364519,39.04370515,1.776855946,-0.107356839,0.009641283
8615-3701,1-247264,9.582595376,38.90358329,1.830636859,-0.517555118,0.000343617,9.113333054,38.32667885,1.854667544,-0.150642633,7.09E-05,8.694251298,37.95944122,1.854667544,-0.165320471,2.04E-05
8615-6101,1-247339,10.84740131,39.7435248,1.960033298,-1.662293553,0.022558213,10.64049942,39.60763257,2.034190655,-2.150785446,0.01673738,10.38524306,39.31597547,2.068131208,-2.201081991,0.00995142
8615-3703,1-247320,10.53803628,nan,1.477022409,3.385947704,nan,10.22434908,38.78028604,1.56153059,2.14852047,0.013390533,9.903013644,38.47184218,1.59015739,1.788901329,0.005268094
8615-3702,1-247324,9.533631899,39.8909305,1.273199797,5.826987743,0.17298988,9.126082669,39.34904997,1.304365635,6.161610126,0.062026332,8.760618999,38.94068106,1.312748313,6.179960251,0.026648854
8615-1902,1-208990,9.698972243,39.05222865,1.306414723,5.310917377,0.028726602,9.299223929,38.50259733,1.314492583,4.692376137,0.009158991,8.917500105,38.05792565,1.325853109,4.488076687,0.00338551
8615-3704,1-247270,10.91731547,39.10237516,1.946364164,-1.678424358,0.010687598,10.71615474,38.93287724,2.000365019,-1.812081099,0.007011182,10.43001945,38.66324397,2.016256332,-1.97759819,0.003918057
8615-1901,1-247300,11.16774613,38.97783365,1.644573569,3.263672829,0.009540341,10.95117563,38.68050069,1.663857698,3.525903225,0.004809789,10.6595157,38.3622113,1.668009639,3.669664621,0.002323988
8615-6103,1-208988,10.90932992,39.00685846,1.986404777,-1.481089115,0.00205699,10.56753877,38.68894448,2.008139849,-2.092264891,0.00075446,10.22416428,38.34760466,2.047051668,-2.177773237,0.000258167
8615-9101,1-247082,10.98030058,40.31930306,1.541581154,2.673738003,0.41216877,10.79954506,40.21678175,1.599606991,1.131275058,0.208880887,10.592571,40.10320358,1.621305108,0.909300089,0.13061556
8615-12705,1-576342,11.13820378,40.59939463,1.708502412,1.41244328,1.465058658,10.86506602,39.65509474,1.787424564,0.322542846,0.064446679,10.67185374,39.37264288,1.849856138,-0.014532015,0.022880859
8615-12701,1-208905,10.65572391,40.40621455,1.255269647,5.238764286,1.397830454,10.29114595,39.58174911,1.336337566,3.913411856,0.388258272,9.899577164,39.03526706,1.356109738,3.406497955,0.138313472
8615-12704,1-208943,10.37401932,40.24960281,1.774565339,0.136986718,0.400194142,9.986320681,39.87148713,1.810873747,-0.246818632,0.140744949,9.349925337,39.29390154,1.81545949,-0.246818632,0.034395171
8615-9102,1-247329,10.82591629,39.7859782,1.797310591,-0.04843729,0.06132715,10.60158891,39.54874399,1.85313189,-0.955146551,0.038974314,10.32785659,39.29639149,1.888418794,-1.242866993,0.021934225
8615-12703,1-593783,9.207648648,41.46782868,1.242458463,6.643131733,1.598287305,8.670929883,40.65293867,1.249989748,6.796928406,0.307218709,8.27391829,40.10856546,1.244511843,6.842741489,0.104577997
8615-12702,1-24041,11.07077042,38.29751564,2.063376188,-2.375615597,0.000622514,10.65362743,37.67371204,2.063991308,-2.554404736,0.000108579,10.34075751,37.07083896,2.063681841,-2.554404736,2.43E-05
8615-6102,1-24056,9.665443324,41.41956773,1.189746499,6.536419392,2.100116913,9.315147414,41.07217773,1.181799531,5.964901447,0.93610905,8.963246539,40.57474947,1.183171034,6.031980515,0.316668529
8615-6104,1-23459,8.960332546,40.38243751,1.202485919,7.003878593,0.142990771,8.54811092,40.20539196,1.170731306,7.072134972,0.085768124,8.146348435,39.85843167,1.163848162,7.143007755,0.038869954
8626-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8626-1901,1-24094,11.13579254,39.02739437,1.853556871,-0.275329083,0.013114607,10.83164622,38.46214548,1.943051577,-1.26312983,0.001901317,10.56195556,38.13003478,1.969958067,-1.868915796,0.000659106
8626-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8626-6104,1-24156,10.24092774,38.79792506,1.96487844,-1.645306468,0.001011028,9.79216838,38.25871027,1.969165802,-1.713147998,0.000454199,9.515926674,37.96123018,1.985476971,-1.750126958,0.000297265
8626-12704,1-25648,9.111178453,40.23806224,1.360728264,5.583161354,0.228294783,8.777128701,39.56762108,1.397015572,4.576453686,0.057539745,8.463307409,39.01787547,1.407590389,4.219325542,0.019765042
8626-3701,1-23958,11.05024606,39.9771699,1.939896941,-0.95954752,0.096075835,10.83573611,39.80627645,1.991974592,-1.366897702,0.064290665,10.58671875,39.60598794,2.043037653,-2.018672943,0.041463054
8626-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8626-3702,1-24139,10.26821667,38.82293195,1.938335896,-1.074041843,0.003817486,9.956142753,38.48784861,1.949230909,-1.230080485,0.001895664,9.553500271,38.15885463,1.947958469,-1.369264245,0.00080044
8626-6102,1-23938,10.31434215,39.74669735,1.955137014,-1.474196672,0.03414577,9.908050301,39.47220419,1.975964665,-1.719101548,0.014067606,9.623378767,39.18533383,1.98943913,-1.789977431,0.005928528
8626-3703,1-23485,11.22056904,39.5458397,1.435281754,4.254248619,0.261253231,10.94008007,39.12224437,1.554749727,2.047029257,0.076567176,10.65962851,38.82551685,1.666053295,1.001845956,0.027071251
8626-6101,1-23647,11.28855569,40.23611198,1.958352566,-1.685877681,0.115985792,11.05931595,40.01129448,1.967904687,-1.790775537,0.070485053,10.7896006,39.7408325,1.975763798,-1.790775537,0.039831408
8626-3704,1-23393,11.26958154,39.11596496,2.005074978,-1.68850863,0.01665854,10.92364988,38.83206495,2.005074978,-1.988666177,0.0080819,10.53168509,38.46796586,2.01423502,-2.027102709,0.003316352
8626-12702,1-25690,9.97071406,40.46650797,1.119562149,5.111101151,1.156088027,9.491084907,40.05853424,1.102380753,5.028247356,0.437475438,9.106268337,39.72918773,1.108513713,5.020096302,0.191137113
8626-9101,1-24055,9.61632079,39.82068643,1.38744092,6.491405487,0.145424155,9.308861636,39.59756133,1.340522647,6.811020851,0.088662092,9.014618871,39.3154886,1.33669436,6.945064068,0.047281777
8626-9102,1-152028,9.056704797,39.71940528,1.300609946,4.548757553,0.094055988,8.566751903,39.3037796,1.28208375,4.945141315,0.036619259,8.052206468,38.78908807,1.28208375,5.027819633,0.011199713
8626-12701,1-152017,11.26538937,39.7603702,2.029267073,-2.316048384,0.046057636,11.00468815,39.52617974,2.015193701,-2.515509129,0.026890497,10.78206473,39.3294704,2.021974325,-2.497540474,0.017684702
8626-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8616-3701,1-195260,9.847086293,40.39186746,1.208193302,6.40737915,0.474516488,9.531994994,39.98181513,1.208114505,5.8070364,0.217179386,9.184611194,39.62573049,1.205947995,5.579852581,0.096485363
8616-3702,1-624268,9.546260059,42.00238075,1.192255378,7.435387611,10.71386991,9.125970937,41.55143049,1.202998638,7.490256786,3.772989939,8.598899863,41.04046433,1.207104087,7.499909878,1.152559825
8616-1902,1-152263,10.30461552,39.63127335,1.419207931,4.726467609,0.256879784,9.974258348,39.04365358,1.557829618,2.754365921,0.058175229,9.628784521,38.63402048,1.624233365,2.287153244,0.022301107
8616-3703,1-152301,10.19225141,41.15185518,1.388816476,4.334565163,6.651181599,9.923279058,40.57582311,1.489143729,2.528333664,1.685631394,9.662515207,40.21787498,1.600805998,1.661760569,0.528671318
8616-6103,1-152243,11.26383448,40.03032131,1.987471223,-2.389325857,0.065301495,11.05921244,39.87142594,2.028522968,-2.908222198,0.043257722,10.77154893,39.62075834,2.041117907,-3.098252535,0.022989852
8616-9101,1-152201,10.36275588,40.21090992,1.486960649,2.785357952,1.359905606,10.10370643,39.91720642,1.398068666,2.884425163,0.931310173,9.791935315,39.60598413,1.379062653,2.917848349,0.503323582
8616-6102,1-623700,10.95361351,40.07049604,1.302882075,4.237886906,0.342583113,10.63337971,39.78291206,1.270447493,4.029603004,0.181548069,10.26910294,39.45362532,1.259805799,3.973583937,0.083319765
8616-1901,1-152193,11.2124316,40.07938651,1.54093504,1.767798066,0.0682752,10.99097355,40.04657536,1.915814638,-2.020294189,0.03253505,10.81091799,40.0164284,1.957293391,-2.409153938,0.02921883
8616-12702,1-576580,9.845083744,39.43853487,1.343421459,4.806726456,0.192399391,9.434884472,38.75233929,1.411386728,3.831963301,0.047844548,9.073907346,38.35304679,1.422740817,3.713485479,0.019902259
8616-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8616-12705,1-151797,9.611884411,37.8934416,1.83695209,-0.234392896,4.55E-08,9.136513702,37.4087423,1.842338681,-0.162931576,0,8.766410865,37.06606898,1.848373652,-0.234392896,0
8616-6101,1-576555,11.40104549,39.33341631,1.809107661,0.904947042,0.007881445,11.27274077,39.13010823,1.901696444,-0.918896198,0.004547862,11.13834554,38.98223007,1.960485101,-1.814108014,0.003334598
8616-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8616-12704,1-152300,9.902799089,39.98128935,1.459869504,3.850632191,0.694115927,9.622577977,39.79380776,1.301570296,4.349906921,0.521585386,9.340865424,39.55094453,1.271434784,4.456144333,0.309762547
8616-12703,1-159437,8.875666335,39.7661079,1.467265606,4.461700439,0.216196958,8.559105944,39.43070616,1.42614913,4.756370544,0.135822953,8.188452397,39.06849923,1.390222788,4.868701935,0.065575406
8616-6104,1-159265,9.626608149,40.38299802,1.398074985,4.925400257,0.631294247,9.291670864,39.76654565,1.419732332,4.071537495,0.195371852,8.941023171,39.33093807,1.434635162,3.973354816,0.074583722
8616-12701,1-158995,11.44136778,40.70978751,2.047769547,-1.808604836,0.478649567,11.20952943,40.50496272,2.089442968,-2.39090538,0.283877073,10.93841389,40.22299133,2.140072823,-2.481801987,0.16532409
8655-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8655-6103,1-10856,10.8973767,39.42346366,1.615525246,1.339294434,0.035423671,10.61096803,39.18686567,1.771307468,-0.299536288,0.008110725,10.26174664,38.89322054,1.789714217,-0.598856509,0.003112951
8655-12702,1-159169,9.377443789,39.72718211,1.317995429,6.360558033,0.106382715,9.01566351,39.36687683,1.307440996,6.283380508,0.052187435,8.677607856,38.93781768,1.322743535,6.012268543,0.022227734
8655-9101,1-159289,9.059031439,40.10001101,1.42358911,3.590344191,0.617142526,8.609462066,39.78984235,1.380789042,3.871011019,0.312254927,8.25074654,39.48198981,1.364495635,3.852323055,0.151468462
8655-3704,1-158882,9.277603707,39.9752779,1.252831459,5.679329872,0.11776914,8.784834082,39.54729836,1.239878774,5.693261623,0.043975954,8.388241701,39.17131302,1.245059252,5.256236553,0.018448174
8655-1901,1-10425,11.31572117,39.20449398,1.911512852,-0.169810057,0.031597052,11.05002573,38.84335453,1.941596746,-0.982006371,0.011676274,10.79581657,38.49458252,1.958809018,-1.3209728,0.001669361
8655-12701,1-159382,9.259503567,37.75721912,1.814498663,0.270881206,0.000264552,8.828247061,37.39595553,1.791154504,0.246662557,3.82E-05,8.302509356,36.53573379,1.781676173,0.361929893,3.85E-06
8655-6102,1-10808,9.349072236,39.59070404,1.259195805,5.107037544,0.045357933,8.897160576,39.15446587,1.285292149,4.958376884,0.015814479,8.486155262,38.74655757,1.293319106,5.122095585,0.006012949
8655-12703,1-159388,9.827922312,39.32496568,1.507114291,2.748644829,0.15092006,9.481590464,38.92622658,1.570792198,2.160678864,0.037510515,9.176315565,38.61546819,1.590255499,1.577738047,0.015258596
8655-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8655-3702,1-159278,9.264294845,38.81848805,1.739053607,-0.371741056,0.011020139,8.778929267,38.26427623,1.704839945,-0.099060848,0.001593003,8.418868818,37.65985753,1.693177581,-0.13719444,0.000319997
8655-12704,1-159391,9.986299818,39.44554344,1.692315459,1.808256269,0.150170084,9.792899978,39.2480674,1.694808483,1.118957281,0.131486739,9.589154824,39.05711194,1.670503974,1.151937008,0.105970472
8655-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8655-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8655-12705,1-91877,9.590504578,39.46355421,1.318181396,4.853885174,0.104706545,9.037688478,38.82846798,1.365528584,4.286561966,0.02652549,8.683591421,38.50502446,1.400027752,3.898236752,0.012357918
8655-3701,1-91919,10.88675963,40.51903419,1.310829997,6.791875839,2.105470594,10.48711292,40.089261,1.317780375,6.829496384,0.789854803,10.00487189,39.60755631,1.319153905,6.922497749,0.257026203
8655-1902,1-92028,10.02389154,39.17537054,1.375567436,4.54207325,0.041333949,9.641253968,38.62211172,1.405431747,4.094199181,0.013229501,9.316909029,38.23631028,1.420300961,3.64817667,0.005571786
7960-1901,1-92665,10.29384746,41.06754602,1.325200081,4.838686466,10.27523083,9.914852536,40.67854159,1.345218778,4.167212963,3.814581957,9.5436353,40.35159508,1.382889271,3.889736891,1.42627276
7960-1902,1-92669,9.355518682,40.10463061,1.33728981,4.749109268,0.250448195,8.931455571,39.65434048,1.333511114,4.753446102,0.092449873,8.494952552,39.25268261,1.336355567,4.60451889,0.035847279
