plateifu,mangaid,stellarmass_1re,o3_lum_1re,dn4000_specindex_1re,hd_specindex_1re,sfr_1re,stellarmass_0.5re,o3_lum_0.5re,dn4000_specindex_0.5re,hd_specindex_0.5re,sfr_0.5re,stellarmass_0.3re,o3_lum_0.3re,dn4000_specindex_0.3re,hd_specindex_0.3re,sfr_0.3re
8451-6103,1-153151,9.31814554,40.74065223,1.292586446,6.392258167,0.677687088,8.871976195,40.12832476,1.311028004,5.778658867,0.231643041,8.50000069,39.7889651,1.308377504,5.002749443,0.119973735
8451-12704,1-136333,9.303666734,41.24261145,1.220456243,5.850138664,1.718695991,8.868202239,40.77417712,1.216186285,5.631972313,0.623395375,8.449003792,40.3196122,1.203346133,5.652255535,0.227042642
8451-3702,1-201970,10.97310666,39.43316606,1.960741401,-1.352460027,0.016998813,10.61697951,39.04390013,2.032169342,-1.514169097,0.006606679,10.24156412,38.60381449,2.041106701,-1.693051696,0.002655514
8451-3704,1-458011,10.1238256,40.08022563,1.854465604,-1.586447597,0.012317103,9.706739781,39.777263,1.922610641,-1.944576621,0.004261037,9.452539916,39.58233059,1.936058044,-2.217160702,0.001604376
8451-6102,1-522679,11.12488351,40.1060916,1.993915319,-2.143810272,0.019040238,10.9025312,39.97300731,2.020540714,-2.405300856,0.008461024,10.61816979,39.64887034,2.041303158,-2.405043364,0.004366168
8451-3701,1-522568,10.9002821,40.10642766,1.781503439,0.049423642,0.172791,10.63912791,39.85524091,1.876209974,-0.595325112,0.066162,10.34679293,39.58288883,1.869861722,-0.464262098,0.032135616
8451-12705,1-591690,9.794792167,39.90741423,1.351810813,4.828560352,1.092656651,9.330746916,39.37042465,1.374928713,4.258901596,0.344823465,9.037294105,39.04737446,1.38692832,4.097959042,0.162926202
8451-3703,1-591700,10.09925034,39.30949845,1.762411237,0.456969172,0.003479233,9.700460306,38.89981317,1.766170859,0.476081789,0.001372418,9.400034671,38.64415344,1.765519381,0.484367669,0.000645371
8451-6101,1-626306,10.34838933,39.40564555,1.468025327,4.20985651,0.163701798,9.998379031,38.9044051,1.478054881,3.754030704,0.065070739,9.654368851,38.58223064,1.468025327,3.744242907,0.033147305
8451-12703,1-457614,10.91041355,39.37515637,1.619636774,2.125343561,0.061479879,10.70017112,39.1112586,1.848430634,-0.426918238,0.014305563,10.42338768,38.84795613,1.903111696,-1.050700426,0.006510481
8451-1902,1-458047,9.535218577,39.74997846,1.257915258,4.998459816,0.124720142,8.979990201,39.01832508,1.298029661,4.698522568,0.026902342,8.594491268,38.58623528,1.313934684,4.417454243,0.010587016
8480-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8480-3701,1-522651,10.82666284,38.75531405,1.984391809,-1.691817641,0.003046488,10.55902476,38.35664393,2.020767212,-2.312719345,0.001007449,10.20743886,37.79582175,2.032444715,-2.415718079,0.000365746
8480-3702,1-457562,9.321281711,40.88193328,1.316470623,4.442027569,4.096526087,8.918057616,40.44210305,1.31720531,4.494832039,1.513820849,8.426300352,39.91019399,1.31720531,4.515150547,0.446537722
8480-9101,1-457771,10.41107791,41.79962297,1.776575089,-0.155851036,6.626161816,10.20354378,41.59500286,1.841187358,-0.742296457,4.041564083,9.963877836,41.37872558,1.891509056,-0.949298203,2.343512385
8480-12702,1-568594,10.85529231,41.1954561,1.869401693,-1.249579906,0.498923754,10.51235723,40.89238178,1.929098606,-1.398370743,0.24334079,10.09784142,40.49299494,1.95157814,-1.384327292,0.102254678
8480-6101,1-457977,10.21847919,42.11065723,1.331944823,5.028379917,50.90089657,9.892456751,41.62151619,1.427926302,3.441179276,14.37235527,9.634042317,41.3245359,1.501356244,2.77306056,5.074474683
8480-12705,1-457790,9.64106397,42.00404807,1.222836733,6.581780434,13.9052768,9.25611753,41.59147541,1.226480603,6.25293541,5.803408433,8.885907381,41.17848769,1.226480603,6.153438568,2.361011136
8480-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8480-6104,1-457602,10.50564013,42.0692401,1.689468741,1.19231081,41.63088449,10.19211639,41.8367908,1.588497043,1.976652861,27.41576609,9.820521042,41.53498504,1.547525525,2.250024557,14.15786018
8480-6103,1-278209,11.28263873,40.96254414,1.940842867,-2.346208096,0.355927874,11.02077213,40.74415407,1.99515748,-2.464970112,0.119076903,10.76026598,40.52319554,2.006749392,-2.522200584,0.01683979
8480-12704,1-278159,9.339130736,41.28750471,1.365785003,4.429275513,8.053450596,8.983502254,40.81880346,1.378667831,4.42786026,3.12440186,8.618210979,40.46121388,1.380964994,4.603915691,1.438141672
8480-9102,1-278185,10.6761446,41.22150045,1.662600756,0.343285978,1.71666301,10.49358902,41.02305571,1.835196376,-1.158283114,0.701467306,10.2432941,40.76366123,1.85272336,-1.345615745,0.391874069
8480-12703,1-173676,9.645627326,42.06889801,1.299446106,5.509858608,21.61554824,9.316914291,41.56402198,1.353914618,4.622053146,8.419459597,8.983838387,41.15478638,1.380059361,4.174637318,3.342971915
8480-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8453-12701,1-576127,11.21369993,39.54546081,1.383641005,4.239318848,0.273908824,10.94472109,39.21826792,1.442525506,2.892356634,0.126657676,10.69471335,38.95155095,1.556982756,1.676299334,0.055623821
8453-1901,1-278195,8.960052916,39.68474615,1.274299622,5.385798454,0.065974925,8.471557819,39.13931093,1.285075307,4.94095993,0.020446971,8.04027849,38.69202741,1.292416215,4.738077641,0.007487061
8453-9102,1-613473,10.47583975,41.03657571,1.494552612,3.520299911,24.35079767,10.32714945,41.12211606,1.572478294,2.507559299,7.785740784,10.12277861,40.88821693,1.620884895,1.991178274,4.486140071
8453-3703,1-277489,10.30361322,39.53055713,1.233349919,5.635173798,0.167501946,9.926911506,38.94201217,1.282683849,5.633143425,0.051336261,9.513548168,38.42591937,1.294396996,5.658196449,0.016597764
8453-12703,1-173724,9.877701773,40.28380027,1.252219081,4.951642513,2.22690422,9.430486902,39.93597565,1.190305829,5.271891594,1.072665846,9.109252634,39.59912648,1.177402377,5.271891594,0.491972641
8453-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8453-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8453-3704,1-576122,11.63731142,nan,2.069352388,0.3033548,0.013476832,11.52066961,39.10308831,2.040756464,-0.685604393,0.003862662,11.40200998,39.00045628,2.033653021,-1.161444545,0.001613219
8453-12702,1-588259,9.658589713,40.48419372,1.21393168,6.057152748,1.048040151,9.177827392,39.77641158,1.254352927,5.719792366,0.243604483,8.740103081,39.26174266,1.267219067,5.687181473,0.076956602
8453-3701,1-173966,9.818146427,39.96029279,1.324221134,5.052582741,0.517196576,9.352395512,39.2532956,1.381051898,4.09453249,0.120072486,9.000767777,38.80857267,1.400239229,3.551390886,0.044298951
8453-6101,1-278191,10.62440126,39.40699331,1.457876682,3.112783194,0.27658087,10.32607569,39.10300623,1.384985447,3.500944614,0.164223681,9.911756038,38.70543818,1.380583048,3.638529539,0.067675141
8453-6102,1-277533,10.51624099,39.63491589,1.945368648,-1.766824961,0.005381629,10.23184109,39.40193645,1.986365318,-2.072020769,0.002306546,9.873372651,39.11033121,1.996730804,-2.199469566,0.001256285
8453-12705,1-280716,10.43300875,39.01053385,1.902993679,-1.402596712,0.003174578,10.16727063,38.86330933,1.975247502,-1.915412426,0.0012305,9.831720315,38.65593258,2.017375231,-2.391674042,0.000533308
8453-12704,1-280256,9.577336137,40.10662036,1.323812366,4.538051128,0.467147334,9.168533318,39.36162381,1.431380749,2.767812967,0.101999238,8.763627843,38.81845357,1.478818417,1.945029616,0.031210683
8453-6103,1-280222,9.873967879,39.7479682,1.505586624,3.005649328,0.45831302,9.438174676,39.22867722,1.572187781,2.073488235,0.128716003,9.126084182,38.90336549,1.60067749,1.798456907,0.055949597
8453-3702,1-174759,11.28996736,39.04964877,1.835591435,-0.68485117,0.007209469,11.07913008,38.83142041,1.929661393,-1.936852932,0.0034039,10.8782804,38.65121258,1.956438541,-2.073297024,0.002152671
8453-6104,1-576051,10.59901188,39.49606527,1.530530214,1.809146166,0.166289641,10.38877751,39.29165445,1.632557392,0.305860728,0.085755928,10.1162973,39.07152015,1.601416588,0.537215471,0.056211755
8452-9101,1-174951,9.710556898,40.56831667,1.266625285,6.224951267,0.920597812,9.326163602,39.89847441,1.318463564,5.459485531,0.273210367,8.989684001,39.48189881,1.32625854,5.410220146,0.122201136
8452-6102,1-280180,10.83534659,39.91194088,1.705389738,1.271263123,0.05586568,10.60445277,39.60388025,1.776199579,0.880455077,0.033582618,10.30674669,39.28551028,1.810330868,0.593317568,0.016886269
8452-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8452-3703,1-280132,10.23636499,40.42639534,1.827138186,-0.087067492,0.56560128,9.875653801,39.96705789,1.842494965,-0.4229303,0.173910225,9.401439752,39.52352999,1.853182554,-0.581412673,0.05379619
8452-3704,1-617570,10.5360164,38.91884016,1.422722578,3.286580324,0.062723643,10.21531118,38.45333433,1.537341833,1.500978708,0.018331419,9.908630257,38.19155922,1.556452513,1.130893111,0.008233198
8452-1902,1-280245,9.758229256,40.67249716,1.246834397,5.749897003,1.540775984,9.338025892,39.89529932,1.298416495,5.086774349,0.347301515,9.000826802,39.43179737,1.322692752,4.755794525,0.136118338
8452-9102,1-280229,9.687065943,40.142816,1.209815383,5.541958332,0.165883163,9.290345685,39.73219563,1.213509679,5.216828346,0.073825785,8.927797527,39.34620392,1.213451385,5.358821869,0.033301432
8452-6101,1-617503,10.77219545,39.5330546,1.511600018,3.421864986,0.11428122,10.39749777,39.10276128,1.535104513,3.118008137,0.044205078,10.0090941,38.68946237,1.53541863,3.118785381,0.017831697
8452-1901,1-280728,10.83360143,39.73100793,1.500471473,3.031050205,0.268767692,10.56627633,39.45668349,1.595966101,1.857925415,0.121572469,10.27778268,39.19006328,1.598360777,1.549874187,0.067860506
8452-12701,1-175153,9.342357799,39.13808371,1.359976649,6.177087307,0.014822662,8.88263122,38.68815228,1.3493402,6.626070023,0.005075339,8.440450427,38.22059395,1.348166585,6.614360332,0.001685289
8452-6104,1-174945,11.20561071,40.47283564,1.990227699,-1.550470471,0.329871695,10.98765655,40.26587204,2.040508032,-1.862069607,0.227789617,10.7014119,39.9953679,2.061268568,-1.929500699,0.127697588
8452-12703,1-174690,10.62063734,39.85746714,1.691237926,-0.134790912,0.080318975,10.32107651,39.61108491,1.692464352,-0.095253915,0.050259393,10.02677625,39.31232946,1.68224597,-0.143235251,0.026942565
8452-3701,1-189075,10.32177994,39.1517692,1.752557397,-0.518695116,0.003867265,9.959875939,38.83627734,1.76064837,-0.590480804,0.002332489,9.576742112,38.50370534,1.76064837,-0.778559685,0.001087636
8452-3702,1-241291,9.588438857,40.57160603,1.396086335,5.623526573,0.918687306,9.418217664,39.99945069,1.408617973,4.22665596,0.313710828,9.141975084,39.46795937,1.424660325,3.489821672,0.105282337
8452-12702,1-189495,11.1793536,39.55516013,1.773629785,0.533866942,0.117643612,10.91955876,39.44564438,1.836666822,-0.676859379,0.044211782,10.68232159,39.32556882,1.902561307,-1.293651104,0.022002517
8452-6103,1-189101,11.13139151,40.01390948,1.86561203,-1.718642116,0.028783547,10.85449587,39.75523834,1.936475754,-2.139544487,0.013250063,10.54790541,39.47930373,1.960459709,-2.210378647,0.00670475
8452-12704,1-189066,11.13854334,39.64492386,1.972378612,-0.215621442,0.021208578,10.96764419,39.38213855,1.963650107,-1.35501802,0.014605463,10.79471299,39.20947913,1.992449284,-1.375569344,0.011063354
8326-3701,1-617445,10.84604319,40.27996159,1.528023958,4.455881119,nan,10.75308026,40.64875293,1.526542664,4.621640205,0.781612465,10.63493087,40.5356855,1.478103638,6.304019928,0.573131101
8326-9102,1-618223,11.17845021,40.21691564,2.074920416,-1.916513085,0.032426251,10.90236244,40.0247614,2.077731848,-1.841450334,0.015117458,10.58771393,39.78289725,2.072314501,-1.732062578,0.004063649
8326-3702,1-189083,11.35171616,40.77285853,1.988101721,-2.13374424,0.352684729,11.10728839,40.64592342,2.021224737,-2.366619825,0.215787889,10.85804538,40.46145885,2.031534195,-2.489523888,0.130894127
8326-3703,1-189584,9.528008802,42.28476248,1.26023829,4.081965923,nan,9.280173837,42.25972169,1.398665071,2.335113525,16.45187939,9.087342702,42.2253236,1.600298405,0.620233297,4.898865371
8326-6102,1-241570,10.8839802,39.91263275,2.073218346,-2.247354031,0.018439035,10.53706867,39.55800272,2.078282833,-2.262559414,0.008155544,10.1923796,39.24489826,2.071103811,-2.262559414,0.004781104
8326-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8326-3704,1-189212,11.13726245,38.63534203,1.972823262,-1.152205586,0.002157525,10.76958432,38.35507042,1.962155223,-0.490057766,0.000656726,10.41868673,38.05388588,1.965594053,-0.473034501,0.000198077
8326-9101,1-189134,11.23725575,40.810843,2.048497438,-3.164698601,0.186317594,11.05293105,40.66375526,2.0216043,-2.571779251,0.107697119,10.87797602,40.51160574,2.032614231,-2.333852291,0.067117619
8326-12702,1-189376,9.646433827,39.73136219,1.690280914,0.598434329,0.044362109,9.318576142,39.49559332,1.707057238,0.483337164,0.027235036,8.972788142,39.21163251,1.708010554,0.497854352,0.014589579
8326-6101,1-188593,9.031337291,39.79523087,1.420960546,3.760378838,0.135290619,8.626690168,39.36175006,1.415900469,3.451740503,0.050335988,8.293957587,38.98887341,1.425623059,3.444880486,0.020874908
8326-6104,1-189283,9.642593684,39.74873678,2.018420935,-2.010172367,0.018316555,9.044609999,39.06490117,2.055197239,-2.08856225,0.003581504,8.270673752,38.37462279,2.055197239,-2.137108564,0.000819189
8326-12705,1-189473,10.47229224,39.39728113,1.591911077,1.608960271,0.050354731,10.24257856,39.05884492,1.721197486,0.385662019,0.014381196,9.906635505,38.68559648,1.738933802,0.095133588,0.00529346
8326-12704,1-352063,11.13568043,39.39253877,1.730328679,0.709972322,0.031103973,10.84077455,39.11845964,1.770516276,0.017526299,0.017717091,10.51972079,38.80613574,1.781683326,-0.045221601,0.008860671
8326-12703,1-352292,11.53010525,39.43046078,2.02995801,-1.060278535,0.014026355,11.31370413,39.2387107,2.011354685,-2.274260521,0.011072227,11.10934679,39.07710506,2.020991325,-2.489555359,0.008148117
8326-1901,1-548337,9.551298473,39.36356084,1.41955173,3.950145245,0.113126212,9.213541302,39.08951487,1.364282131,3.985926151,0.074978861,8.830032454,38.85330107,1.334415078,4.491568089,0.044064648
8326-6103,1-352156,9.465672753,40.73860473,1.256415725,5.936156273,0.547286953,9.091715158,40.19286373,1.278372407,5.362074852,0.186862382,8.696121286,39.72823812,1.28543365,4.878416061,0.071664551
8326-12701,1-351890,10.88938791,39.65698313,1.318198681,6.438247204,0.297030012,10.54610401,39.12645508,1.384736538,5.271027088,0.091324977,10.10082049,38.66470254,1.423181891,4.489680767,0.029228417
8483-1901,1-46056,10.09633592,40.22424711,1.492613316,3.227447033,0.06515966,9.731418914,39.9153016,1.510681868,3.055191517,0.031181497,9.382992408,39.60399825,1.517771482,3.038473606,0.015261513
8483-6101,1-352045,10.43334073,38.82480923,1.91282177,-1.691923022,0.003226008,10.07693207,38.46318337,1.976302981,-1.785891414,0.001612146,9.692780512,38.04406045,1.984921932,-1.80736804,0.000645687
8483-12702,1-351971,10.77346529,39.28424342,1.885448813,-1.714375019,0.007879673,10.44475008,38.97065464,1.929605365,-1.974470377,0.003822567,10.04511546,38.56159701,1.941953778,-1.985960126,0.001539203
8483-3703,1-352023,9.744098914,40.39185125,1.228541613,-0.184907839,0.575541759,9.238158624,39.99129727,1.197937965,0.037539683,0.23255375,8.948212243,39.73680254,1.195911884,0.049685668,0.129171879
8483-12704,1-351913,11.02754566,38.57784487,1.992730379,-1.845520735,0.00045773,10.66348688,38.24684863,1.996624231,-1.854691505,0.000266959,10.31415649,37.87293768,2.010504484,-1.847052455,0.000115392
8483-3701,1-352102,10.71474546,39.45243685,1.300307989,4.884021282,0.25779215,10.3378513,38.82266701,1.373434901,3.547440052,0.069387904,10.0488609,38.41156964,1.410621405,3.177793503,0.027030245
8483-9101,1-352017,9.427531775,40.48062992,1.333162665,6.130346298,0.44892684,8.985757977,39.83176578,1.366516113,5.733484268,0.122937723,8.615828745,39.40316414,1.366516113,5.755708694,0.052498763
8483-12701,1-352120,9.904260449,40.29108226,1.231021523,5.6549263,0.239429343,9.584139932,39.74169587,1.246561408,4.963985443,0.097359467,9.268889573,39.33314916,1.276813149,4.272375107,0.045442179
8483-3702,1-352293,9.169233307,38.78877234,1.603873968,2.289262533,0.006808021,8.776677669,38.35072585,1.497295022,3.743520498,0.00369446,8.420663468,38.00350553,1.464314699,4.302876949,0.001900588
8483-12705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8483-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8483-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8483-6103,1-196331,10.77401892,39.54590989,1.370671988,4.795944691,0.283819596,10.40114935,39.02981413,1.458503485,3.499379635,0.081923921,9.985948478,38.56752764,1.513103604,3.175173521,0.025442607
8483-1902,1-196655,11.6191322,39.57038026,1.978873968,-1.387280464,0.011361959,11.37339998,39.38135767,2.001285791,-1.782979012,0.007531226,11.13471678,39.19780495,2.005103827,-1.876629233,0.005746645
8483-12703,1-196274,9.236660031,41.19156466,1.239055514,5.875844955,1.47808468,8.832355494,40.65681801,1.25747931,5.851384163,0.50234277,8.40435235,40.19174939,1.276347637,5.586285591,0.177198436
8483-6102,1-196720,10.99067102,39.78763076,1.437345028,3.323667288,0.32123085,10.63737306,39.41361466,1.625444293,1.267879486,0.06463944,10.36300173,39.13746909,1.681899905,0.544511318,0.026054688
8483-6104,1-576458,11.09881838,41.16027566,1.317386866,3.599539757,12.42253067,10.81742114,40.68858703,1.441534162,2.107239008,4.281203377,10.50635038,40.31568402,1.539146423,1.255237222,1.525740365
8482-9101,1-196523,11.64170146,39.22223375,1.789211392,-0.170887038,0.004770897,11.41327469,39.01516182,1.871678233,-0.404970169,0.002724296,11.17399924,38.93353882,1.925983191,-0.508431673,0.002200124
8482-1901,1-196327,11.2846236,39.45709485,1.922432065,-1.921131134,0.012589612,10.98363423,39.21305699,1.948796749,-2.060398817,0.006324325,10.60774076,38.85774905,1.953799486,-2.229980707,0.002717767
8482-6101,1-319961,10.80401332,40.11673579,1.669143081,1.096441507,0.236027584,10.44219678,39.79231927,1.788081408,-0.086696692,0.070339448,10.12307663,39.5006495,1.813923478,-0.355650425,0.0318438
8482-3703,1-196714,11.29907115,39.35573029,1.779360294,-0.27183491,0.054807792,10.96945796,39.03710331,1.934712052,-1.484238267,0.017412026,10.61492534,38.67914265,1.96054852,-1.782719135,0.00740212
8482-12701,1-196637,10.66675755,41.48134175,1.675692916,1.388269186,1.07922998,10.36257393,41.31959881,1.715414286,1.168329358,0.646477188,9.958826544,40.98573743,1.737739444,1.032994986,0.280297597
8482-3702,1-196630,10.45371803,39.36773181,1.569794059,2.17279768,0.095638366,10.06864433,38.94961319,1.603009105,2.068366766,0.043540645,9.818801975,38.72471673,1.618964195,2.037467957,0.027811087
8482-6102,1-196277,10.58867464,39.27844712,1.39616251,3.62806654,0.101576882,10.28199315,38.82416697,1.508942246,2.366544962,0.033087903,9.915170883,38.45761127,1.523643732,1.824883699,0.012505361
8482-12705,1-319977,11.15330166,39.80755829,1.711109877,0.797580302,0.131921689,10.89065147,39.46485943,1.938483477,-1.649417281,0.01572219,10.67092823,39.25056945,1.970993757,-2.053616047,0.009407728
8482-3701,1-196267,10.74799247,39.34474763,1.751239896,0.843769073,0.006691139,10.38974191,38.9426057,1.758786082,0.939105153,0.002229508,10.0227745,38.54905083,1.758786082,0.939105153,0.001024756
8482-12703,1-196737,11.66861619,39.52903712,2.008777142,-1.59095788,0.006088124,11.45131608,39.30787113,2.020678043,-1.9573524,0.003629439,11.21493441,39.09215621,2.044384003,-2.051519632,0.001705639
8482-1902,1-196372,10.67205544,40.36382788,2.024176598,-2.169056892,0.146125918,10.35495338,40.12597334,2.022741556,-2.120774031,0.092479895,10.04855589,39.84297146,2.022741556,-2.120485783,0.048517577
8482-3704,1-196310,10.67683988,39.45035234,1.357511044,2.834748268,0.165129438,10.41972811,38.9554722,1.559486151,0.955595553,0.034234173,10.11489559,38.57025211,1.683436275,-0.14172788,0.008098626
8482-12702,1-456933,9.883955889,39.59607825,2.028916359,-2.140017033,0.010577473,9.508481308,39.16619845,2.050525427,-2.304217577,0.003662758,8.663078308,38.09970559,2.064308167,-2.384111643,0.000819358
8482-6103,1-456980,9.457206546,38.90411034,1.767935753,-0.877620041,0.001888751,9.004289997,38.40551507,1.794385791,-1.192822099,2.85E-05,8.54778234,37.79984426,1.794385791,-1.192822099,2.85E-05
8482-9102,1-456907,9.421080075,38.8814595,1.800280452,-0.927842438,0.002833635,9.050165887,38.46203657,1.866433501,-0.949846148,0.000310575,8.590918377,37.99324325,1.894830942,-1.271341205,0
8482-6104,1-623684,10.26852035,39.42154754,1.851007104,-0.750136256,0.030726161,9.963103668,39.0188367,1.842274427,-1.200129867,0.01636952,9.677286885,38.74817837,1.860538125,-1.556915283,0.012095098
8482-12704,1-456594,10.42275247,40.03342311,1.988756299,-1.861315966,0.102082451,10.15681409,39.6895546,1.97697413,-1.417112231,0.067579137,9.77065138,39.31754882,1.974400282,-1.317689657,0.031685512
8263-9102,1-456958,9.83643817,40.5632474,1.172448397,6.2969594,1.754481467,9.48423979,40.1766001,1.156779289,6.002981186,0.912218919,9.147428644,39.85667936,1.151278257,6.001666069,0.480678453
8263-3703,1-455941,9.603329515,39.18729471,1.942655325,-1.233231068,0.000899466,9.205454179,38.74444815,1.952654243,-1.155952096,0.000396876,8.805724356,38.2953347,1.957903624,-1.121555567,0.000130454
8263-12703,1-456920,9.37290894,38.30836489,1.829196453,-0.71598047,0.000923399,9.017562683,37.88262494,1.842669845,-1.011100173,0.000277905,8.581751312,37.3347151,1.842669845,-0.950896442,6.94E-05
8263-9101,1-456960,9.631329139,38.42950494,1.754403353,-0.31873399,0.000613799,9.201198893,37.81094826,1.769356847,-0.270484626,7.02E-05,8.854512046,37.37672895,1.779040098,-0.332611829,0
8263-12701,1-456987,9.616570824,39.83026531,1.424065828,5.574848652,0.013275846,9.184937968,39.33180511,1.393826127,6.57036829,0.00440049,8.857617301,38.96987539,1.385668635,6.759884357,0.002019191
8263-6103,1-456372,9.948418722,38.91194349,1.931490064,-1.507790804,0.00397739,9.500556326,38.49412141,1.953601599,-1.498746753,0.001463466,9.200566136,38.20605764,1.958556414,-1.402897835,0.000727853
8263-12702,1-456931,10.23941819,38.7264166,1.936658382,-1.631374002,0.002297588,9.876580866,38.3344141,1.953286767,-1.761750698,0.001358219,9.433786469,37.82328354,1.954390168,-1.843335867,0.000602995
8263-6102,1-623930,9.513537183,38.14776789,1.748889446,-0.159296617,0.000881215,9.182016154,37.87077851,1.78089273,-0.377509147,0.000314022,8.740205015,37.34132649,1.805231094,-0.59675765,7.63E-05
8263-1902,1-456867,10.01238564,38.97548437,1.968488574,-1.872059822,0.003189091,9.595666353,38.55022349,2.000204563,-1.935415626,0.001092934,9.100340179,38.19451911,2.010933876,-1.941917539,0.000230717
8263-6104,1-456617,10.2126057,39.09045432,1.875329375,-1.208435059,0.006366211,9.886706793,38.74815549,1.883405685,-1.48067224,0.002646541,9.541614397,38.3620383,1.90999341,-1.920126915,0.001451123
8263-3701,1-456721,9.22844568,38.24824629,1.837112665,-0.512560248,0.001060136,8.86450248,37.75111799,1.849563956,-0.585989296,0.000303604,8.564050699,37.46811902,1.849563956,-0.620837033,0.000120364
8263-3702,1-623641,10.19542156,40.3977367,1.904001474,-1.375556707,0.143493145,9.870556273,40.20860063,1.940089226,-1.880813956,0.088190696,9.376845922,39.76799438,1.949424982,-2.100379467,0.030577811
8263-3704,1-548653,10.2481068,39.20836724,1.726566672,0.288412571,0.041686906,9.865532326,38.81629154,1.793941617,-0.287613034,0.011245021,9.468715679,38.41342812,1.814813137,-0.473457515,0.003943697
8263-1901,1-122768,10.67450966,38.85083516,1.970998526,-2.506448746,0.004497203,10.27233584,38.37880585,1.9852947,-2.69563818,0.001917381,9.884113732,37.88577983,1.9852947,-2.659801483,0.00086717
8263-12705,1-72421,11.38854546,39.52210439,1.960011363,-1.81191659,0.012057098,11.15621476,39.34765469,1.986145735,-2.115983486,0.008015,10.91960884,39.11777273,2.012755632,-2.081821918,0.005486776
8263-12704,1-122623,11.35819009,39.80466631,1.688676119,0.97146821,0.177484348,11.06763012,39.5063095,2.00061202,-1.94122088,0.024422614,10.8336804,39.27334958,2.021641254,-2.500416279,0.012392226
8263-6101,1-122708,10.72615588,38.8057567,1.919434786,-1.939246893,0.001288457,10.36843772,38.49489424,1.951381326,-1.817943215,0.00079607,9.980178127,38.18482232,1.951001287,-1.694437265,0.000326757
8254-12703,1-154281,11.59422299,nan,1.975211143,-2.400031805,0.029957978,11.41430165,40.19640019,1.985556841,-2.608534336,0.015119886,11.20977313,40.03844327,2.019656181,-2.700397968,0.005880936
8254-12705,1-154273,10.19643968,40.53364233,1.340734243,6.419440746,1.182995008,9.954605429,39.99281249,1.443405986,4.813785076,0.421772198,9.651793048,39.55562164,1.495070219,4.649378777,0.156554657
8254-12702,1-72413,9.219353749,40.29689957,1.276458502,5.595088005,0.150046587,8.707740908,39.60667648,1.316282749,5.456515312,0.042755492,8.313236184,39.10501765,1.337417722,5.552044868,0.015673923
8254-3702,1-122507,9.754717676,39.61902401,1.339180708,3.976490021,0.146702005,9.383351697,38.93755672,1.382125497,2.86137414,0.038741015,9.023662488,38.48070749,1.387785077,2.371306181,0.014005184
8254-3701,1-72402,9.733271843,40.95778651,1.202370524,5.960933208,2.703537569,9.332609168,40.52218848,1.193885088,5.491808891,1.112351219,8.905811485,40.07584441,1.192424178,5.415016174,0.422392463
8254-12704,1-122711,10.67733498,40.71476766,1.204206586,5.139555454,3.544613402,10.30947754,40.45069522,1.148107052,4.183475971,1.948232351,9.960915852,40.15212015,1.137267113,3.947044611,0.982097031
8254-6104,1-122684,11.54463905,39.28336821,2.096123934,-1.983708382,0.001769484,11.25822084,39.01880884,2.104420662,-1.873023152,0.000203326,10.90933892,38.75392531,2.107458353,-1.928395629,6.80E-05
8254-9101,1-122535,10.6828327,38.96864574,1.603721619,2.19032073,0.044002132,10.2578482,38.49275924,1.698508501,1.218729377,0.01036346,9.919889661,38.1331617,1.730079889,1.046621919,0.004010957
8254-9102,1-122783,10.77849094,39.29875047,1.957447648,-2.476508379,0.013242044,10.52298211,39.05498204,1.941079855,-2.412965775,0.00775627,10.23610284,38.74345206,1.937924266,-2.909441233,0.004155355
8254-12701,1-122625,9.611696705,39.37657614,1.276156783,5.170034409,0.060310927,9.198158576,38.86230227,1.280078053,5.076307297,0.021356174,8.784657601,38.38929471,1.281386614,4.969396591,0.007412751
8254-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8254-1902,1-122869,10.92763099,39.16336096,1.805863857,-0.724985361,0.011101974,10.62782142,38.86696065,1.909221768,-1.241839409,0.00498656,10.32314258,38.56838699,1.929230332,-1.460216045,0.00259319
8254-3703,1-232070,9.563682372,40.45080019,1.220179796,6.046863556,0.480197793,9.134799908,39.86466691,1.245354176,5.744614124,0.14539141,8.704020491,39.37704242,1.261244416,5.496255398,0.050250412
