plateifu,mangaid,stellarmass_1re,o3_lum_1re,dn4000_specindex_1re,hd_specindex_1re,sfr_1re,stellarmass_0.5re,o3_lum_0.5re,dn4000_specindex_0.5re,hd_specindex_0.5re,sfr_0.5re,stellarmass_0.3re,o3_lum_0.3re,dn4000_specindex_0.3re,hd_specindex_0.3re,sfr_0.3re
,1-43374,11.06101194,nan,1.963392138,-1.829911947,nan,10.79441868,nan,1.981473804,-2.217385054,nan,10.49184985,nan,2.007561922,-2.301080704,nan
,1-43361,9.646903928,nan,1.392477155,3.948702335,nan,9.20411321,nan,1.359726429,4.06643486,nan,8.734249031,nan,1.360852599,4.074620724,nan
7443-1902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7443-12704,1-43285,10.05447648,39.58969915,1.191290259,5.435827255,0.110048598,9.61904122,38.99478432,1.209356904,4.709082603,0.034639272,9.265933493,38.58285399,1.23009181,4.436477661,0.014760627
7443-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7443-3702,1-338600,9.674574235,40.47094231,1.694455266,0.759309769,0.284351128,9.320231709,40.14150664,1.689990401,0.847832918,0.164088499,8.934902215,39.77996693,1.693452597,1.005271673,0.07729114
7443-3704,1-584598,10.21324809,40.99210763,1.101371169,5.502528191,0.635050734,9.734851379,40.51754426,1.097642779,5.332255363,0.208799334,9.385455242,40.15910264,1.095013857,5.334543228,0.091487588
7443-12701,1-338250,11.3799143,38.77024372,1.980130196,-1.849369645,0.002820074,11.08824299,38.50982882,2.009206295,-1.741856337,0.001686395,10.72294717,38.1310292,2.02330637,-2.076934099,0.000714045
7443-3701,1-43188,11.1973395,38.45843271,1.920876265,-1.196854353,0.001428338,10.96605308,38.27380741,1.988718987,-1.747786999,0.001078724,10.74989192,38.09352456,2.018329144,-2.161549568,0.00080367
7443-12705,1-338555,11.38731792,40.17453002,1.77023387,0.586155117,0.177340279,11.04493137,39.81917852,1.793902159,-0.048708767,0.060327625,10.79256195,39.58202629,1.841456652,-0.38796562,0.032825794
7443-6104,1-43272,9.842639488,40.52493051,1.247588038,5.637496948,1.087442656,9.389297696,40.04380155,1.247588038,5.53208065,0.375307277,8.956815281,39.60699247,1.247707248,5.524943829,0.140233926
7443-6102,1-338566,8.822579115,40.5672259,1.250945091,6.00633955,0.303125883,8.319343276,39.8093731,1.268118501,6.083961964,0.060304945,7.887832529,39.29226224,1.269792318,6.098499775,0.019303601
7443-6103,1-43311,10.66300823,39.40787711,1.269051433,5.477674007,0.243565995,10.39924985,39.01217867,1.280423641,4.81004715,0.112889262,10.12109577,38.67835178,1.313408017,4.173404217,0.048226402
7443-3703,1-38663,11.38422911,38.84069246,1.812140942,-0.143708244,0.014751728,11.10950353,38.58803617,2.013056517,-2.053405523,0.004397741,10.68408782,38.16975087,2.059000731,-2.561268091,0.001487987
7443-9101,1-38713,9.474471428,39.82132661,1.356697083,6.053647041,0.199486135,9.169705702,39.47973928,1.336554766,5.90156126,0.097627512,8.820629513,39.20339423,1.319461346,6.026651859,0.053878691
7443-6101,1-38541,9.913757458,40.3162262,1.292678952,4.229759693,0.657834196,9.385311552,39.88016796,1.29312861,4.385641575,0.239178061,8.71465572,39.27007874,1.294152021,4.490841866,0.057760549
7443-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7443-12703,1-109428,10.3302706,39.07477379,2.015893221,-2.048835754,0.008555295,9.831769155,38.59434986,2.027727127,-2.123275518,0.002619197,9.000760078,37.74205628,2.011427402,-2.04839468,0.000392585
7443-12702,1-202100,11.62689841,39.77687644,2.096550465,-1.299885869,0.038458223,11.39522361,39.53249382,2.018102646,-1.558341265,0.023937342,11.17008367,39.39920447,1.924146891,-1.463479161,0.01578191
7495-6103,1-38510,9.417406445,38.82235764,1.676331043,1.176352501,0.008377436,8.990547275,38.47408209,1.676550388,1.300643802,0.004027905,8.497994623,37.9801785,1.66642344,1.253168583,0.001296605
7495-1901,1-38543,10.27983097,39.40835511,1.863579631,-0.558863282,0.021102325,9.839067631,39.00045019,1.917252064,-1.115308285,0.007242112,9.535441644,38.74078711,1.927129507,-1.206006765,0.003785118
7495-1902,1-38528,9.282391309,40.08232449,1.256235242,5.513505936,0.173174619,8.830416505,39.68454485,1.225958943,5.986102104,0.068058074,8.574239557,39.45631557,1.225658655,6.039856434,0.039835412
7495-3704,1-38506,10.36153963,39.87641119,1.293642759,5.394421101,0.55571166,10.03015655,39.35595744,1.359908104,4.1883111,0.178719132,9.665947761,38.90319528,1.430733323,3.72378993,0.055912278
7495-12705,1-38612,9.274497323,40.95560291,1.279456139,6.275803089,1.249270142,8.77967574,40.30649575,1.286816955,6.032083511,0.295470363,8.379644078,39.73901253,1.282135606,6.058447361,0.089420552
7495-3701,1-38521,11.0442238,40.42423076,1.926928759,-0.994905114,0.23001412,10.80477018,40.10435927,1.949254513,-1.330158114,0.135583216,10.50398173,39.83081074,1.96075809,-1.37328732,0.070850559
7495-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7495-3703,1-38617,11.61181944,38.71441217,2.030447006,-0.826220512,0.003128655,11.36165137,38.50102388,2.002445221,-1.266308665,0.001723001,11.16576318,38.38013866,2.016945124,-1.388707757,0.001423671
7495-6102,1-38553,9.902409053,39.31769579,1.339605451,4.448321819,0.152229932,9.469757317,38.7091976,1.383677244,3.539400101,0.045081539,9.080527686,38.24518805,1.392095923,3.260145426,0.018530396
7495-9101,1-202101,9.543299277,39.688857,1.390877128,3.774199724,0.146583594,9.111261977,38.97783961,1.436963081,3.359976053,0.037513555,8.757067096,38.6103898,1.447064281,3.658664703,0.016588816
7495-6104,1-38523,9.669102444,39.66724873,1.270387292,5.604181767,0.066990863,9.314220754,38.88085972,1.334082007,5.366475582,0.015908569,9.01578987,38.41708565,1.350952268,5.409358025,0.006085502
7495-9102,1-556577,9.382457263,39.89493317,1.276978731,5.437783241,0.186811237,8.997118495,39.21692702,1.357279539,4.722721577,0.043554708,8.673136732,38.74672281,1.386557698,4.392008305,0.014870643
7495-6101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7495-12701,1-604856,10.44713028,40.01081736,1.792469978,0.259728193,0.304347324,10.06317645,39.58355635,1.852554321,-0.130162552,0.101570272,9.77524628,39.27174228,1.855982542,-0.201573491,0.046228758
7495-12704,1-146028,10.29355872,40.02228176,1.285036087,5.553025246,0.744587448,9.984330456,39.31913032,1.378370762,3.75510788,0.188897206,9.743763084,38.98976296,1.423675299,3.133822918,0.091848231
7495-12702,1-201183,9.204264522,39.96826206,1.276566029,5.616793633,0.263876739,8.748233972,39.4845118,1.308807015,5.279146671,0.088555764,8.37603539,39.08033784,1.317834377,5.146649361,0.035915475
7495-12703,1-145842,11.13327684,38.95414852,1.923187137,-1.516896844,0.001970699,10.89940455,38.70543012,1.955616951,-1.795581937,0.000683318,10.64779601,38.47132776,1.969518185,-1.924248934,0.000198151
7815-1901,1-145741,8.904442352,38.83477322,1.372087479,4.705689907,0.027348946,8.492848832,38.49530128,1.338168502,5.337830067,0.012980028,8.0792811,38.12842679,1.333327293,5.527615547,0.005591377
7815-3703,1-145856,9.076803681,40.07328383,1.361240864,5.424346924,0.223444528,8.70523049,39.57747511,1.373792768,4.697437286,0.075972969,8.314082882,39.14025043,1.377170324,4.553472519,0.02860064
7815-3704,1-145828,9.293267796,40.62919003,1.261070132,5.681614876,1.177064024,8.826638721,40.16270356,1.256424189,5.265928745,0.417929933,8.446862364,39.76262577,1.257057905,5.161236286,0.169059843
7815-3702,1-164053,10.88134173,39.62967767,1.292302251,4.365524769,0.438161816,10.55938388,39.18252684,1.301617622,3.76049614,0.180145326,10.26796899,38.81360931,1.313678145,3.558008671,0.079967957
7815-12704,1-145669,8.842133058,40.6269196,1.228032827,5.233692169,0.326935709,8.400119214,40.2124225,1.262820125,5.233692169,0.110251031,8.030771564,39.5471209,1.272259593,5.182883263,0.028912356
7815-3701,1-201182,9.173829618,41.30965267,1.295216084,5.44021225,5.106374738,8.751623559,40.67234351,1.330713749,4.667535782,1.472500503,8.418464646,40.25880137,1.353551626,4.469346046,0.606142238
7815-12705,1-163831,10.93037571,39.57970864,1.416393757,3.343242168,0.174579484,10.66103407,39.3441221,1.680052996,0.525525749,0.039992874,10.41547869,39.16367323,1.800082684,-0.466569543,0.022010627
7815-6104,1-201197,10.22281451,40.41085033,1.37927413,4.07034874,2.029569469,9.849234758,39.79445283,1.500775933,2.828565121,0.384103397,9.488656785,39.38680321,1.539345026,2.603140116,0.122733745
7815-9102,1-145894,9.048532182,40.77486147,1.266477704,5.953064919,0.511022846,8.669866647,39.88813819,1.326692581,5.4716115,0.089657915,8.309431082,39.35460241,1.342707992,5.4716115,0.031185196
7815-6102,1-201217,9.666956565,41.13251186,1.273554325,5.490890026,10.36894819,9.236225584,40.68451447,1.274853826,5.525708199,3.867428864,8.86865722,40.30182031,1.275539994,5.522983074,1.618779196
7815-12703,1-145783,9.563704625,40.57741572,1.332917452,4.87976408,0.82688815,9.138528685,39.72848606,1.378302336,3.43312788,0.205979143,8.806451212,39.25222827,1.419041872,2.971416235,0.082280775
7815-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7815-12702,1-556506,9.422475659,40.3956422,1.258637309,6.108907223,0.331004099,9.03089647,39.81055902,1.285251379,5.508504868,0.114445548,8.786745881,39.4644022,1.278272033,5.673744202,0.055459114
7815-1902,1-201391,10.49561638,38.72604666,1.485442281,2.553252935,0.02832583,10.15240502,38.3313515,1.52640748,1.905163527,0.012389237,9.74429658,37.95538937,1.530752659,1.901970744,0.005481946
7815-6101,1-556514,10.86554546,38.57966728,1.928267598,-1.982489944,0.000708529,10.53299034,38.36595464,1.970067024,-2.219821453,0.000362356,10.14564141,38.03553221,1.972082376,-2.120092392,0.000187062
7815-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7815-12701,1-604839,10.51667086,39.09738263,1.45522058,3.288088322,0.096430564,10.16219157,38.6016982,1.589523911,1.275366187,0.020584949,9.899122229,38.20352937,1.677462697,0.486380666,0.006582288
7991-1902,1-152566,9.131581618,39.95660517,1.244391918,5.984843731,0.08669989,8.806012659,39.3484244,1.255884171,5.367281437,0.026576631,8.550806701,38.92978761,1.257134914,5.075642586,0.010757759
7991-3701,1-201449,10.76153855,39.8248118,1.90275228,-1.365476012,0.013866794,10.34789003,39.39828346,1.952440381,-1.717675805,0.005150883,9.950821845,38.94693858,1.957490563,-1.717675805,0.002264513
7991-3702,1-556516,11.26549205,39.26191799,1.846925974,-0.86390233,0.013007254,11.04695065,39.12175264,1.874410272,-1.330909252,0.010189161,10.80308354,38.9613183,1.938256741,-1.87299192,0.00824349
7991-3704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7991-3703,1-201317,10.4297653,39.07480001,1.997311831,-1.353932619,0.010618524,10.10551687,38.7092025,2.000990868,-1.397687674,0.004621933,9.696462248,38.29544431,1.997719646,-1.397687674,0.001731146
7991-6104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7991-6102,1-201364,9.828847041,39.33924728,1.553084135,2.444679976,0.048944421,9.450505978,39.05886042,1.558237553,2.772852898,0.026510399,9.098987825,38.73850349,1.560426235,2.786366463,0.012757456
7991-9102,1-201355,10.14785475,41.19147464,1.287827492,6.057921886,16.18346691,9.734163517,40.7751307,1.259511232,5.882275581,6.984683173,9.325930833,40.42326014,1.258491874,5.813281059,3.185306207
7991-9101,1-604816,10.85380624,39.61802935,1.922416449,-1.451045752,0.023663233,10.54416197,39.35584446,1.949599862,-1.764490366,0.014100465,10.21820945,39.05508442,1.961999297,-1.917899728,0.007185749
7991-12702,1-201175,10.20653942,38.84207134,1.857057929,-0.612511218,0.002995057,9.944424287,38.44712539,1.921057224,-1.1946522,0.00113681,9.70091896,38.03375639,1.951852322,-1.256950259,0.000165388
7991-12705,1-201464,11.40291359,40.19051407,1.88756001,-1.347784638,0.158746156,11.09068735,39.86418057,1.956239223,-1.843898535,0.071157978,10.78256911,39.55724212,1.959586978,-1.931945801,0.031919415
7991-12704,1-51949,11.38051072,40.05226932,1.964304924,-1.275698423,0.108769012,11.19254131,39.94087422,1.983891964,-1.588526368,0.086644162,11.00678166,39.81008233,2.013224602,-2.101841688,0.067800733
7991-12703,1-52169,11.26296403,38.79547454,1.982461691,-1.373072147,0.001229808,10.86516317,38.53228961,2.01730895,-1.382025599,0.000940125,10.51902748,38.26262162,2.024663448,-1.382025599,0.000482526
7991-1901,1-52259,10.68973902,40.27438967,1.437204123,4.219782829,1.308915718,10.38446868,39.82728409,1.492798448,2.834986448,0.446876716,10.1121143,39.46997277,1.499050736,2.470079422,0.23035656
7991-12701,1-52284,9.319872429,39.79138439,1.219749212,6.117920876,0.079540005,9.045222051,39.29914692,1.243712902,5.460731506,0.029084107,8.705337991,38.80400478,1.256409764,4.958372116,0.01039601
7991-6103,1-604210,11.27729462,39.56113914,2.038947344,-2.01512289,0.012764535,10.97705553,39.34682757,2.051957607,-2.44515419,0.005944237,10.67934322,39.09195097,2.046279907,-2.489979267,0.002655504
7991-6101,1-51941,9.998524058,39.26615561,1.374876142,3.893341064,0.091259524,9.542471442,38.64323611,1.436779141,3.091959238,0.024849411,9.162976923,38.23381493,1.460487127,3.091959238,0.009678875
7977-1902,1-639152,11.58580868,39.35134755,1.987368464,-1.580027223,0.004962224,11.32438048,39.09474491,1.994581223,-1.774589181,0.002490982,11.04705341,38.73967362,2.000407696,-2.161296606,0.000864742
7977-3702,1-52367,10.93964354,39.11911548,1.998179913,-1.641198754,0.009468729,10.63715671,38.81545481,2.013637543,-1.419625044,0.004272191,10.22380348,38.46782217,2.003136396,-1.513669848,0.001729064
7977-3704,1-51886,11.07151508,39.66195355,2.02419281,-2.10994339,0.021358659,10.7722713,39.36534368,2.027948618,-2.091705084,0.011710516,10.46018285,39.05685401,2.029227018,-2.047067165,0.005938894
7977-3701,1-52494,11.59540254,39.16381661,1.968193769,-1.323929906,0.006852133,11.34063563,38.87750205,1.992645741,-1.639109373,0.00352466,11.09855735,38.60438299,2.014523983,-2.038006544,0.001642059
7977-3703,1-51938,10.67598955,39.70266449,1.63168478,1.672485232,0.082749658,10.44659662,39.37579867,1.703911781,1.077500701,0.040392056,10.14799016,39.03539439,1.735305309,0.92114681,0.018595281
7977-6103,1-51939,10.30652077,39.8942849,1.392010808,4.218185902,0.439784068,9.985140274,39.42542082,1.503225923,3.029376745,0.136616079,9.739688241,39.1865358,1.504781961,2.932377338,0.097313185
7977-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7977-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7977-1901,1-51970,10.70247131,39.36708769,2.025355816,-2.123737574,0.007267773,10.37716898,39.07983936,2.04027915,-2.214725971,0.003911809,9.997998082,38.70676159,2.053389788,-2.214977264,0.001765577
7977-12704,1-52357,10.90207474,39.09390426,1.990042925,-1.602100611,0.004765446,10.5099801,38.7639018,2.007205248,-1.913260221,0.001655101,10.12560187,38.45582074,2.013550043,-1.990181446,0.000737716
7977-12702,1-52368,9.753883015,40.24041248,1.370193005,4.643226147,0.82253961,9.296499309,39.70748823,1.371409297,3.881887674,0.283154657,8.694600899,39.10328159,1.373358488,3.218187332,0.071040372
7977-6104,1-556583,9.309991179,40.86483935,1.268972039,6.48983717,1.914108668,8.948587338,40.48575009,1.255595684,6.602406025,0.850077788,8.575755175,40.10033229,1.252953053,6.62491703,0.353240685
7977-12703,1-145771,9.162700459,40.92318509,1.285684109,5.745479584,1.008851194,8.8080161,40.37240409,1.307152987,5.231478691,0.314115846,8.491209799,40.04362819,1.316181421,5.121846199,0.148483639
7977-12705,1-201173,10.20664005,39.3392571,1.503201962,3.182832718,0.134652504,9.928380102,39.02477791,1.588014722,1.870783329,0.052475001,9.650126511,38.78059767,1.602345705,1.460275173,0.02932698
7977-6101,1-201353,10.16057086,41.02318592,1.34907639,6.458416939,4.04090638,9.777166387,40.44427255,1.374038219,6.189536095,1.40562877,9.446445824,40.08826736,1.381515265,6.214937687,0.683200755
7977-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7977-6102,1-201291,9.8152452,40.26647732,1.360919952,4.286633015,1.200061002,9.482841199,39.69728971,1.434020877,3.337072611,0.380037752,9.196321538,39.30183156,1.455827236,3.20039916,0.162373888
7979-1902,1-152618,11.47118519,40.04996092,1.844410777,0.58361429,0.065930722,11.29611902,39.88091965,1.87951684,-0.88281703,0.029822254,11.15307002,39.81747991,1.933310151,-1.540370464,0.021199057
7979-3704,1-201314,9.150219096,40.3584285,1.203700066,6.848367214,0.185145601,8.718892331,40.0919199,1.162065506,6.757436275,0.089527072,8.30647131,39.7601928,1.155699849,6.731170654,0.039934609
7979-3702,1-201318,9.313385169,39.75507949,1.309603691,5.243677616,0.063766255,8.934732652,39.32571817,1.327901006,4.872589111,0.025327064,8.562952085,38.87297978,1.339686155,4.763409138,0.009681177
7979-3701,1-556498,10.51500093,39.02928841,1.941719294,-1.438555479,0.003076277,10.23018601,38.81535139,1.941481352,-1.546866059,0.001890093,9.910835287,38.45148648,1.949514508,-1.432390213,0.000659244
7979-6102,1-556499,9.938292783,39.11684806,1.557309031,1.145842075,0.019282327,9.666317067,38.63140107,1.616993546,0.797193885,0.00691853,9.347461336,38.2173044,1.632848978,0.700342178,0.002806197
7979-3703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7979-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7979-9102,1-152587,9.942229173,40.45879233,1.350261927,4.398111343,1.445615218,9.59076676,39.8077808,1.46840167,2.623594999,0.355236182,9.252683596,39.41859687,1.507408857,1.691462278,0.147734612
7979-12702,1-201356,10.09586141,39.50395289,1.573797703,1.735535264,0.094954627,9.801763003,39.01584106,1.792352676,-0.267177612,0.018050043,9.294672616,38.52126125,1.858175993,-0.564059019,0.004383897
7979-6104,1-584619,9.595394769,40.65406447,1.18211484,6.566700935,0.341378387,9.092712764,40.05994697,1.193507671,6.509437561,0.08993862,8.632613454,39.46094583,1.203217983,6.620144844,0.024893826
7979-12703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7979-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7979-6101,1-164109,10.314182,40.06543766,1.464156389,3.008316278,0.448556208,9.892425261,39.76594364,1.535360217,1.830138683,0.195108304,9.546564774,39.4854021,1.531736732,1.648352861,0.105210921
7979-12701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7979-12705,1-604930,10.11219092,40.28984357,1.169453263,6.24417305,0.306237419,9.79047694,40.06628032,1.13946557,6.033623695,0.183034402,9.418636676,39.79809062,1.123354316,5.951191902,0.091685814
7979-1901,1-164007,9.907640581,40.58050786,1.936595798,-1.218128324,0.169611367,9.466305166,40.1122923,1.955985188,-1.227898359,0.060256523,8.847868431,39.51414132,1.965569854,-1.20751214,0.014900492
7979-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7975-1902,1-164153,10.32822426,40.49848229,1.224353552,5.949176788,1.968442634,10.00337337,39.85928042,1.250297308,5.247125149,0.637511307,9.711464022,39.41231263,1.277207375,4.911677361,0.280886685
7975-3703,1-145995,10.0594085,39.8209942,1.92741859,-1.826197505,0.044777574,9.651175456,39.38518484,1.942040563,-1.946791887,0.016694107,8.82336998,38.51470564,1.949641824,-1.939961672,0.002339297
7975-3704,1-145920,9.340021221,39.83780399,1.456761599,3.901475668,0.186053315,8.897896979,39.46743324,1.422685146,4.62625742,0.090498936,8.509929193,39.09154569,1.416724443,4.747122288,0.039285309
7975-3702,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7975-3701,1-163989,9.672964431,38.87620136,1.766271234,-0.710591733,0.000810985,9.294581026,38.52422339,1.811181188,-0.916691422,0.000304522,8.863211774,38.09093194,1.819873452,-0.914102256,0.000110887
7975-9102,1-163894,9.775939663,39.16623507,1.264187694,5.631513119,0.055737666,9.372485747,38.59131301,1.296414018,4.928622246,0.019634039,9.011445939,38.18065015,1.305616975,4.757362366,0.008231693
7975-9101,1-163925,9.19367455,40.53425723,1.308651805,5.141672611,0.5152468,8.800105936,40.07163898,1.320167303,4.931441307,0.191251086,8.476972134,39.70685963,1.332444191,4.780189514,0.08333741
7975-6104,1-584746,9.952773692,40.67010297,1.334195256,4.862445354,4.193043345,9.590821855,40.2983256,1.319323182,4.818545818,1.982377523,9.293741368,39.93244181,1.324235916,4.766664505,0.891697557
7975-12704,1-145922,10.75166991,40.94598363,1.793079257,-0.274931312,0.520798643,10.57412162,40.73576355,1.859078646,-1.117841005,0.358344498,10.39261094,40.53519509,1.909479618,-1.417182088,0.246859473
7975-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7975-12701,1-145913,9.613895121,40.84921396,1.544857025,2.011458158,0.691650306,9.272616884,40.54828564,1.615378499,1.099953175,0.255233635,8.856629123,40.17339683,1.651306868,0.717330456,0.092550492
7975-12702,1-71956,9.685542547,39.6521186,1.59209013,1.685257673,0.067226861,9.27979953,39.24554102,1.601206899,1.656661034,0.023188379,8.893910046,38.83430265,1.600432158,1.968256831,0.008516913
7975-1901,1-43137,11.44065109,39.02312932,2.037030935,-2.106025696,0.001328815,11.20630357,38.88218615,2.072741747,-2.310136795,0.000704324,10.91054691,38.62064664,2.087982416,-2.582273722,0.000481579
7975-12703,1-71974,10.79278061,40.78699294,1.345326424,2.019404888,0.86390744,10.65103133,40.73584386,1.182176352,0.119731478,0.742284812,10.45472915,40.65294446,1.122261763,0.917592049,0.624994978
7975-12705,1-43349,10.97402771,39.38277335,2.005882025,-1.110548973,0.010833965,10.78498042,39.17613078,2.056955099,-1.848108768,0.007099467,10.51665571,38.87993379,2.08342576,-1.93968749,0.003551805
7975-6103,1-43896,11.20155334,39.74361248,2.023896933,-1.793277025,0.017342041,10.92550911,39.55289499,2.022357941,-1.812066555,0.009059471,10.57005622,39.21021563,2.018095732,-1.847627759,0.004438101
7975-6101,1-43856,9.919849258,39.88957282,1.604948163,2.602510452,0.030875081,9.521897824,39.43489947,1.625263929,2.380490303,0.011546873,9.143093589,39.06548257,1.626475334,2.199983835,0.005037937
7990-1902,1-43865,10.94438451,39.87406061,1.305011272,4.655720711,0.64453243,10.69802356,39.39621686,1.435282707,3.149697065,0.19575083,10.434897,39.02600618,1.544833541,2.121566772,0.066023979
7990-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7990-3701,1-43589,10.84621428,39.14202943,1.65982163,1.499863744,0.035244101,10.53018259,38.7840559,1.835051775,0.108586878,0.008781139,10.12542969,38.39058007,1.873253822,-0.118104413,0.003116256
7990-3704,1-43584,8.943706231,39.9792345,1.289176941,6.129545212,0.102669644,8.665527591,39.2486128,1.306657553,5.632686615,0.030757035,8.361766264,38.74190829,1.310151815,5.478249073,0.01279169
7990-3703,1-43541,10.0102443,38.90267091,1.875859261,-1.185416222,0.004473267,9.593072913,38.52269286,1.909983516,-1.508024216,0.001621573,9.236601226,38.12926369,1.916802406,-1.649963856,0.000646799
7990-3702,1-43829,9.018774544,40.44827426,1.24497509,6.51470089,0.243706296,8.470095877,39.9365389,1.257774234,6.714039803,0.075799271,8.039122183,39.49921957,1.261518955,6.714039803,0.02868969
7990-1901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7990-6101,1-43338,9.667005211,40.28479404,1.276922345,6.620735645,0.316057448,9.262938653,39.76170194,1.292137623,6.3485322,0.107280544,8.912489096,39.28712336,1.317128181,6.020998955,0.038655357
7990-6103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7990-9101,1-71939,9.311766645,39.96103931,1.265669942,7.555028439,0.137039803,9.006879421,39.58811498,1.298585653,5.955909729,0.069821672,8.757786481,39.39983564,1.308841825,5.436330795,0.043969613
7990-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
7990-12704,1-217650,10.27633801,39.81118544,1.286506414,5.144709587,0.733019898,9.927790943,39.46652056,1.265736341,4.870650291,0.361518755,9.574939527,39.10557622,1.267033219,4.52093792,0.157804888
7990-12705,1-217557,10.30151646,38.7696125,1.949921846,-1.352428198,0.001305071,9.938466817,38.46269123,1.977740526,-1.071978092,0.000509291,9.527829641,38.07691271,1.983670712,-1.071978092,0.000211039
7990-12702,1-163531,11.03056934,38.80477224,1.893515348,-1.083729267,0.005210602,10.6517967,38.41345148,1.933566689,-1.572324872,0.001420747,10.23803107,38.00264213,1.93915689,-1.609011054,0.000574014
7990-12703,1-217695,10.34775789,37.54144083,1.781428695,-0.526825249,0.000141384,9.9870836,37.30476158,1.833709598,-0.550264776,6.79E-05,9.541582269,36.80825507,1.841277957,-0.439984053,2.67E-05
7990-12701,1-163594,10.93457706,39.44392818,1.859920502,-1.205211043,0.010481343,10.57631497,39.03146563,1.903494835,-1.349247932,0.003215858,10.20806907,38.69383138,1.904012203,-1.349247932,0.001371829
7990-6104,1-217617,11.23071455,39.26947707,1.999655128,-1.592339158,0.012233832,11.00071807,39.02903091,2.033799171,-1.880494118,0.00819049,10.73054437,38.75023259,2.053526163,-2.148385763,0.005536795
8082-6103,1-163516,10.52217732,39.81544834,1.528421402,3.675745487,0.249482863,10.25264304,39.65542046,1.616119027,1.994284153,0.177308442,10.06642394,39.58432665,1.409021974,2.11583209,0.160951995
8082-1902,1-584618,11.22240517,39.37032813,1.97217083,-1.661816001,0.007594278,11.02132108,39.2362159,1.991156936,-2.114822626,0.005885065,10.82487701,39.0121436,2.020590544,-2.190510988,0.004237865
8082-6102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8082-6101,1-604826,10.96952534,nan,1.79166007,-0.228977889,nan,10.70477363,nan,1.829190969,-0.803915322,nan,10.3360827,38.3936058,1.842873931,-0.915014982,0.001238894
8082-3702,1-217854,11.49233744,38.90758092,1.992029786,-1.832456231,0.001804728,11.23015233,38.68316554,1.986774087,-1.950178027,0.001037172,10.92799718,38.42631676,1.992638111,-1.916304588,0.000545261
8082-9102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8082-12703,1-217637,10.87332716,38.97384252,1.391883135,5.122316837,0.063756453,10.55226408,38.51013558,1.458753347,3.439532042,0.019556875,10.21365818,38.12930484,1.460408807,3.162424564,0.008813152
8082-3703,1-217649,10.27001267,39.0195826,1.471498847,2.691244364,0.028959932,10.10305638,38.40057722,1.677554965,1.693214297,0.00337309,9.941855268,38.03624436,1.728707194,1.435798287,0.001103399
8082-12704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8082-12705,1-217686,10.28912391,39.70274762,1.840011835,-0.837649345,0.017100097,9.960220267,39.40873147,1.875711799,-1.576336861,0.00828557,9.607279279,39.08040954,1.885374308,-1.58158946,0.003806348
8082-9101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
